country,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN
1993-07,,121.793046431952,2093.0,2096.0,,,,,,,,,,,,0.710659958680352,9.73451329710424,14.92823687,12.3966369866995,,,,,,8.75,8.75,,,101.464062642539,2096.0,99.3579377979151,,99.4318548988988,98.504522485317,8.5043,,,,,,,99.1224736256658,98.628393954521,38.4952602967937,1.90561411283317,17.0367021231471,2.89873701904348,2.93056015107433,127.189,128.637548065678,2.00967579569903,1.51410092764917,1.52682477527035,31.551,32.0104304066408,2.95486215741724,15.5467132519903,58.1780917364921,54.7495349354921,,,,124.082511431442,125.170905856391,3.02569,3.01510244665286,0.335237863880163,6.95197610872423,6332.76917,6310.60942084444,2.43845,2.40878854876396,-0.768742047755936,9.74101564141855,5103.67585,5041.59443256296,0.58724,0.606313897888904,1229.09332,1269.01498828148
1993-08,,120.471783824711,2097.38,2102.0,,,,,,,,,,,,0.302419303720484,9.82339953939336,14.97338274,12.4341268099594,,,,,,7.45,7.45,,,101.346346334623,2102.0,99.4074579804928,,99.9474675942236,98.3697789562974,8.1707,,,,,,,99.3811461441671,99.013575349344,38.7227076107007,2.69515850697036,18.9636886069879,2.99075584690669,3.00954339228789,132.531,132.696083747692,3.74616199654987,1.57476800248541,1.58402210475543,33.862,33.8005570094626,-2.90161826600075,6.27445406006158,55.1993043662534,53.1609124292534,,,,140.848280311499,133.85552919753,3.128422,3.06334533027765,1.60004127482777,7.03873296296359,6561.48973436,6424.99922881774,2.221129,2.28854597837127,-4.99182754976102,-1.25477748679695,4658.55154202,4799.95056411633,0.907293,0.77479935190638,1902.93819234,1625.0486647014
1993-09,,119.41617802188,2105.42,2108.0,,,,,,,,,,,,0.251256316981061,9.91735538218857,15.01100431,12.4653683390309,,,,,,9.11,9.11,,,101.226717530226,2108.0,99.4578534654347,,100.507998791059,98.3038293683413,8.82,,,,,,,99.6439645550566,99.4049302666662,38.9495443947748,2.60587599276351,20.3137740886536,3.09678880485493,3.08796836103932,136.397,135.447578438119,3.72188550549558,1.65327408623184,1.64297759387617,34.812,34.4598400083043,4.02782838545007,11.3324676521758,57.5035474950431,55.3021427500431,,,,114.953086405028,121.487449860887,3.084089,3.03041478426824,-1.07498641057319,8.2388558126474,6493.30266238,6380.29589509403,2.682911,2.49442620430202,8.9961149077402,8.90300614366491,5648.65447762,5251.81481906155,0.401178,0.53598857996622,844.64818476,1128.48107603248
1993-10,,120.672398257253,2107.9048,2106.0,,,,,,,,,,,,0.601503724436667,10.1536772542164,15.10129606,12.5403479938549,,,,,,9.69,9.69,,,101.106420636348,2106.0,99.4636288681419,,101.081428179992,98.2717143572062,9.9519,,,,,,,99.8779513570456,99.7533529104107,39.175615906527,1.63387561817901,19.8664749934716,3.16506306720018,3.13842192318742,138.46,137.077217665839,2.04240423420806,1.69225027439052,1.67653383782059,35.481,35.1947102484407,-0.131317353572668,9.89387312294297,56.6617162817148,55.2295214397148,,,,132.331185678279,123.277154107171,3.21844,3.0603291531751,0.987137769461595,-3.51200385440546,6784.165124512,6450.88251155772,2.43211,2.48247874907511,-0.478966072690448,15.6044003449209,5126.656343128,5232.82887107342,0.78633,0.577850404099986,1657.508781384,1218.0536404843
1993-11,,122.813059645867,2102.19,2106.0,,,,,,,,,,,,0.398604926099299,10.2900931101894,15.16149057,12.5903344387084,,,,,,9.52,9.52,,,100.988906460511,2106.0,99.4448400160275,,101.591619377401,98.2333778199735,10.8801,,,,,,,100.056499077638,100.019222901002,39.4007630438477,1.65880520529575,19.3129151323236,3.22158019986851,3.1904822294134,141.305,139.968233941614,1.80115526097484,1.72205417861563,1.70673081524252,36.05,35.714426604762,0.300867351186943,8.08780379196514,55.5392746639436,55.3956890379436,,,,135.363525071167,129.463603743009,3.212102,3.12872412396709,2.23488936544742,-1.3218780166638,6752.44870338,6577.17256616238,2.372945,2.41668239838106,-2.65042956434426,5.22968483871794,4988.38124955,5080.32557105268,0.839157,0.712041725586034,1764.06745383,1496.84699510971
1993-12,,123.432210985464,2108.04,2110.0,,,,,,,,,,,,0.545905691909819,10.1685698814162,15.24425801,12.6590657910398,,,,,,8.82,8.82,,,100.877083172336,2110.0,99.4665778174487,,101.936128916192,98.1753384488184,9.03,,,,,,,100.167682168111,100.18478226586,39.6248238778314,1.80378022087209,20.7322021902897,3.29921640778413,3.248031516818,145.202,142.07450872476,1.06875878498775,1.7539284671407,1.72497165076651,36.805,35.9525578779183,1.10189828270693,8.99998696521589,54.4977783551464,56.0060931841464,,,,113.541000993046,124.240966744873,3.194551,3.05215109012125,-2.44742044398443,-0.963381583975138,6734.24129004,6434.0565840192,2.813566,2.45663823301439,1.65333411871164,3.18817806017479,5931.10967064,5178.69166072366,0.380985,0.595512857106858,803.1316194,1255.36492329554
1994-01,,126.337126451173,2116.9048,2122.0,,,,,,,,,,,,1.28331690444801,8.39936610660726,15.43989015,12.8215217222814,,,,,,8.83,8.83,,,100.771373576104,2122.0,99.544770454936,,102.029163465343,98.1132644359655,8.58,99.8482193629202,269333.467105262,102.415860961522,101.281604761075,,40.8102986893692,100.226343440648,100.272132986024,39.8476352258582,1.79373463385931,22.4069611108251,3.35392563706433,3.30629258305383,146.056,145.027332299107,1.87831489082956,1.78106013116469,1.75737205014545,37.177,37.0605582461087,0.511982647948666,7.74358616444901,53.1648789340432,56.2928346630432,,,,126.241833159739,125.12751747908,2.66648,2.94768289024062,-3.42277288364791,-6.93105523930339,5644.684311104,6239.96405922823,2.1122,2.35574312479542,-4.10703972864448,1.60918757640886,4471.32631856,4986.88392844642,0.55428,0.591939765445195,1173.357992544,1253.08013078181
1994-02,,125.147000957152,2129.0,2137.0,,,,,,,,,,,,1.75438592741545,8.13050232351976,15.71076541,13.0464606950576,,,,,,8.21,8.21,,,100.66909627427,2137.0,99.6928982390152,,101.881206185964,98.0693867004461,8.35,99.8940020808296,281613.441604419,102.511047563115,101.33230573386,,41.0751844053201,100.2534911231,100.312557775846,40.069031954854,2.97885981019667,23.6643157349958,3.42147443499269,3.40478240401793,151.068,150.626870081354,4.87015069393508,1.85417358603678,1.84295871724063,39.842,39.5084066594962,0.686193399674991,5.27867519024327,53.326769551991,56.679112378991,,,,124.650593290144,125.720529416123,2.79959,3.0611918382517,3.85078559118058,-0.686428941015116,5960.32711,6517.27742363786,2.24595,2.43491803006926,3.36093118305123,12.5346784763241,4781.62755,5183.94048601744,0.55364,0.626273808182441,1178.69956,1333.33693762042
1994-03,,122.990824976557,2140.2173,2143.0,,,,,,,,,,,,0.670498077279862,7.24489798236274,15.81610579,13.1339369631711,,,,,,8.45,8.45,,,100.566602057513,2143.0,99.8988720636283,,101.592365701471,98.0645917840617,7.79,99.9337623131018,264980.276757142,102.542278545573,101.348940860707,,41.3131009758135,100.259529285026,100.321549019471,40.288846280564,1.60072488761024,22.7292101382835,3.45340638464413,3.45928360332802,148.829,149.759942697877,1.33599002301022,1.8717718525865,1.86758046183116,37.908,38.0835119779698,-13.194384765688,-0.518428110555687,47.7307505249302,49.2006522099302,,,,115.779315316361,120.748285312061,3.032317,3.10837008137122,1.54117238031294,3.23432683655255,6489.8173024841,6652.5874229531,2.619049,2.57425608433111,5.72249466064729,16.7989622515492,5605.3339793477,5509.46740631569,0.413268,0.534113997040119,884.4833231364,1143.12001663741
1994-04,,121.888306890995,2147.95,2149.0,,,,,,,,,,,,0.28544245087525,7.3866531126789,15.86125167,13.1714267947352,,,,,,8.72,8.72,,,100.462188848461,2149.0,100.136333374947,,101.282630072282,98.1166941802869,8.13,99.9805332406917,272960.057046322,102.55400196212,101.355185317526,,41.5414542663326,100.230064234973,100.277673507902,40.5069070650958,0.504774914149892,22.2354292004844,3.44178743866566,3.47674519916692,150.059,152.143147357678,-0.389863602715937,1.83691235879171,1.86029944535905,38.394,39.2059040100798,15.7703665164196,6.39947994561136,54.8323522989051,56.9597753919051,,,,134.724497121804,131.976363712347,3.13384,3.26576797341723,5.06367928932626,5.62119864787123,6731.331628,7014.70631850155,2.32611,2.47450973913422,-3.87476389019792,8.80197596837387,4996.3679745,5315.12319417335,0.80773,0.791258234283012,1734.9636535,1699.5831243282
1994-05,,121.307793858621,2151.9473,2155.0,,,,,,,,,,,,0.474383305715488,7.78625954694116,15.9364948,13.2339098445739,,,,,,9.66,9.66,,,100.355376172535,2155.0,100.383766401389,,101.02593401578,98.225546940882,8.0,100.036488413541,286523.403722683,102.573640758644,101.365645887306,,41.7711057575899,100.143064624722,100.148125029309,40.7230409768504,1.1927263428339,23.72024759149,3.46573927973129,3.5182132550306,150.909,153.360820382799,2.13812302552434,1.85648471269721,1.90007493614397,38.721,39.7360547775036,0.80901808218062,5.01229085020544,57.2391261523951,57.4205902743951,,,,121.452677327822,120.821723592842,3.209755,3.20368703414716,-1.90095988984511,1.7392380758942,6907.2236059115,6894.165663178,2.642803,2.65158196628885,7.15585088853122,17.9923704378402,5687.1727802819,5706.06465308398,0.566952,0.552105067858315,1220.0508256296,1188.10101009402
1994-06,,120.189878708335,2158.0,2160.0,,,,,,,,,,,,0.141643066955973,7.66497466627385,15.95906774,13.252654760356,,,,,,9.94,9.94,,,100.246309602735,2160.0,100.633741320008,,100.831030869203,98.3779664822241,9.51,100.094275134926,269955.310365754,102.605080343758,101.382392125984,,42.0035173500972,99.9885835137322,99.9180918964913,40.9370736900869,0.626499645191652,23.1067870520549,3.49727970890378,3.54025484859045,152.798,154.057128631619,0.893637401401583,1.89240347287803,1.91705471642801,39.886,39.9113588792047,3.41865308380842,11.6690848275874,61.0921228595517,59.3836010545517,,,,127.111011354446,133.917936325641,3.56779,3.46624458328301,8.19548059274578,15.3481451829848,7699.29082,7480.15581072473,2.80683,2.58833482533239,-2.38526063914153,6.62775728119895,6057.13914,5585.62655306729,0.76096,0.877909757950622,1642.15168,1894.52925765744
1994-07,,119.146734975415,2164.27,2169.0,,,,,,,,,,,,1.36727955263384,8.36693543167233,16.17727281,13.4338555990755,,,,,,10.7,10.7,,,100.135315788529,2169.0,100.875445217512,,100.715024827929,98.5552594302474,10.37,100.1585881031,294691.272807405,102.663330038779,101.413418721666,,42.244760304335,99.7923358693945,99.6258654867641,41.1488311243926,0.918691525621588,21.9145380298745,3.5428342681613,3.57277886986986,154.865,156.185043028634,0.963555502944656,1.92456665223566,1.93552660264261,40.057,40.5035018147459,0.692050952490735,9.2147465758845,63.401762342273,59.794565831273,,,,132.965889789634,129.337925448604,3.51494,3.45284133908483,-0.386679124226338,14.5182095858106,7607.2791938,7472.88092494112,2.64349,2.66962789692874,3.14074789709292,10.8286527806115,5721.2261023,5777.79556848596,0.87145,0.783213442156089,1886.0530915,1695.08535645516
1994-08,,119.831071049589,2171.5217,2175.0,,,,,,,,,,,,0.883720956424916,8.99497490571729,16.32023476,13.5525733962604,,,,,,10.87,10.87,,,100.022216658366,2175.0,101.071603825204,,100.653910340491,98.7405808779678,10.37,100.213351135948,290640.431827712,102.718891744018,101.443013564407,,42.4826209311814,99.6004593161991,99.3401479361646,41.3581379334297,1.60534339167932,20.6207642215439,3.61382614324284,3.63013423935663,158.963,159.037580832569,1.72286642285534,1.96190579234321,1.96887314058497,41.437,41.2967995130866,0.413268799561975,12.9432798874376,62.7380108086872,60.0416781156872,,,,130.337746025584,126.021473169091,3.592193,3.41715001663878,-1.03367977097685,11.5496180879178,7800.5250500881,7420.41541328647,2.756065,2.71156171302153,1.57077381986598,18.4840391518513,5984.8549541105,5888.21510071543,0.836128,0.705588303617248,1815.6700959776,1532.20031257104
1994-09,,118.468746703273,2178.7727,2181.0,,,,,,,,,,,,0.553250313661534,9.32330822840195,16.41052651,13.6275530510844,,,,,,11.55,11.55,,,99.9072181985821,2181.0,101.200974016673,,100.579165490943,98.9301537200756,10.63,100.250646387634,291751.42936772,102.72529108251,101.446422160589,,42.6975781972198,99.467895745038,99.1427515465581,41.564815974018,1.90920225246362,19.80177292933,3.70635164466705,3.69944084402188,162.9,162.203280463667,1.68874912960483,2.01337650900983,2.00212246860963,42.195,41.8849036914337,0.943074763551119,9.59415497433258,62.9808467356088,60.6079160296088,,,,121.842413907879,124.847686698766,3.481212,3.37998080755799,-1.08772541152137,11.5352533621621,7584.7696685124,7364.20991003131,2.857143,2.70728348833027,-0.157777146310911,8.53331654635234,6225.0651683961,5898.55535553476,0.624069,0.672697319227726,1359.7045001163,1465.65455449655
1994-10,,118.584328174464,2184.0476,2186.0,,,,,,,,,,,,0.871160044212377,9.61634282402118,16.55348846,13.7462708482693,,,,,,11.99,11.99,,,99.7907423280784,2186.0,101.281915829537,,100.455596779542,99.1207025228685,11.52,100.270640869568,292530.419159337,102.675751006357,101.420034727791,,42.8863087087518,99.4474411404972,99.1122932158733,41.7686827594731,1.56348071153426,19.7187943498953,3.78055629073769,3.75728088805278,165.407,164.060119736502,2.44075478086007,2.06725464928106,2.05098936848089,43.675,43.3270609108518,1.43004233070259,11.30756392972,63.4557258815889,61.4746348845889,,,,127.613191335968,120.566692433124,3.64633,3.49775350396659,3.4844190873877,14.2933759376067,7963.758285308,7639.26014572981,2.85733,2.90109435149905,7.15886843783446,16.8628070866629,6240.544728908,6336.12815576505,0.789,0.596659152467538,1723.2135564,1303.13198996476
1994-11,,119.175560023766,2189.2727,2193.0,,,,,,,,,,,,0.454545458389736,9.67741933569004,16.62873159,13.808753898108,,,,,,12.17,12.17,,,99.6733268883249,2193.0,101.286724000471,,100.266687788459,99.3013274955185,12.28,100.277467788233,290361.152316497,102.555645875103,101.35606094483,,43.0421429571887,99.5752731544359,99.3026439872549,41.9695498867099,1.52480773247277,19.5609918274291,3.84552565962822,3.81457219756453,168.542,167.178170018148,2.17625525076064,2.11005864097108,2.095624132305,43.973,43.7393335453673,1.04664170889344,12.1351771816266,62.344076971681,62.118054053681,,,,132.020603080672,124.278775985531,3.640917,3.55162824201792,1.54026685957816,13.516823513177,7970.9601910659,7775.48275079882,2.75784,2.85779145622694,-1.49264001874786,18.2526697815725,6037.663822968,6256.48481741088,0.883077,0.693836785790978,1933.2963680979,1518.99793338794
1994-12,,120.440978151957,2197.14,2200.0,,,,,,,,,,,,0.542986393828723,9.6742349088593,16.71902334,13.8837335529321,,,,,,12.44,12.44,,,99.5552050562314,2200.0,101.188160123524,,100.048187413183,99.4629605821074,11.53,100.26631533731,290182.856721553,102.371171875251,101.257801199346,,43.1670787519335,99.8487673235557,99.7098958520756,42.1672214561896,2.07980320680349,19.8851603592216,3.95037254083138,3.89390779245532,174.512,170.94922430898,1.04867448087583,2.15096076801345,2.11760040779556,45.374,44.2401039709329,5.24124476325282,16.7262517202493,63.2020972468041,65.3738133088041,,,,112.214918040891,114.571960730956,3.768058,3.55443595481134,0.0790542422264257,16.4567496778195,8278.95095412,7809.5934137542,3.357894,3.10236111185883,8.5579951993694,26.2848176083342,7377.76322316,6816.32169330951,0.410164,0.452074842952515,901.18773096,993.271720444689
1995-01,,119.272871372998,2203.68,2207.0,,,,,,,,,,,,1.12511255098231,9.50292395700757,16.90713117,14.039941181681,,,,,,13.05,13.05,,,99.4365818221344,2207.0,100.993553533705,,99.843377657675,99.6057598309583,12.54,100.228217213956,328174.2321739,102.142662300058,101.136085983558,6.0250952596155,43.2691580611373,100.220152663599,100.262914487853,42.3614942931763,2.37576356243208,20.5706311466589,4.03886768438397,3.98641783494317,176.227,175.211277447173,0.753490281172832,2.16562197776555,2.13355632106237,44.582,44.4022500564831,-1.10840499734967,14.8444683628166,61.3619405561313,64.6492066951313,,,,118.951275864964,117.00387398833,3.25892,3.53719452430583,-0.485067974911118,19.9991537765818,7181.6168256,7794.84482932227,2.73971,3.02314308384237,-2.55347540663934,28.3307611947253,6037.4441328,6662.03995100176,0.51921,0.514051440463457,1144.1726928,1132.80487832051
1995-02,,119.336744719501,2209.75,2212.0,,,,,,,,,,,,1.29060967118528,9.00383140530897,17.12533624,14.2211420204005,,,,,,13.66,13.66,,,99.317846166981,2212.0,100.709466229743,,99.6970571407958,99.7289400688426,13.3,100.144523783478,295808.913142861,101.886418371495,100.999598114141,5.55003640982116,43.3548720952166,100.610828189464,100.844657553749,42.5521603253709,2.49563540351779,20.0048580180174,4.09963396577981,4.08590428976416,179.789,179.588128343802,2.94678503082174,2.21275933194387,2.19642763935559,47.332,46.8522035903808,-3.26387041444563,10.3389551100596,58.5612328656351,62.5391403646351,,,,115.765201990385,114.086634324324,3.43157,3.69688838546396,4.51470395707105,20.7663087059361,7582.9118075,8169.19910977899,2.96425,3.24042198927045,7.18718563436026,33.0813583559641,6550.2514375,7160.52249079037,0.46732,0.456466396193518,1032.66037,1008.67661898862
1995-03,,115.232993203372,2215.0,2219.0,,,,,,,,,,,,0.615114229138193,8.94386297602021,17.23067662,14.308618288514,,,,,,14.13,14.13,,,99.1997005787155,2219.0,100.371654122696,,99.6228130082347,99.8224149851318,13.82,100.053770105318,265409.432277428,101.650504527703,100.873939027951,5.15894249780004,43.4444200992138,100.94571113063,101.343321575455,42.7390107910127,2.23953397755593,20.7593821045764,4.16266876289195,4.17740950462384,181.701,183.157130692028,1.01478077018039,2.2206075328949,2.2187165646707,44.908,45.3282827040246,-9.15787791514752,15.4697746656958,55.3881767538591,56.8118822408591,,,,107.196210390048,111.763047854234,3.48449,3.53958296823608,-4.25507618370103,13.8726366416005,7718.14535,7840.17627464291,3.250572,3.16704227040456,-2.26451119974048,23.0274753813969,7200.01698,7014.99862894611,0.233918,0.372540697831513,518.12837,825.177645696802
1995-04,,112.482620799421,2222.3157,2227.0,,,,,,,,,,,,1.65938869555547,10.4364326626941,17.51660052,14.5460538828838,,,,,,14.34,14.34,,,99.0825192704771,2227.0,100.017020201323,,99.6383376576551,99.8763561388644,13.99,99.999051813655,292154.76266909,101.487859183012,100.787306276526,4.86021209030013,43.5604570490714,101.187187877404,101.702897268609,42.9218405036205,1.4533475538773,21.8991194548927,4.1966158914792,4.23812178347473,182.737,184.860077692805,-1.38767318468899,2.15596820911105,2.18792802985851,44.647,45.5730397005574,15.6577226351962,15.3574232585635,63.1103592299671,65.7073291859671,,,,110.595803398483,111.196630019965,3.41438,3.61471078138873,2.12250465173004,10.6848622073531,7587.830279766,8033.02852043945,3.08726,3.25073770737452,2.64270034385312,31.3689599181728,6860.866367982,7224.1654436804,0.32712,0.363973074014214,726.963911784,808.863076759049
1995-05,,113.716207402754,2231.89,2236.0,,,,,,,,,,,,0.515463887510056,10.4815863900009,17.60689227,14.6210335377078,,,,,,14.74,14.74,,,98.9662451997046,2236.0,99.6788396413828,,99.7367746833986,99.8866577374436,14.41,99.9824601025682,285388.230915169,101.414587242652,100.748278108781,4.64205235648978,43.7101423567419,101.323862701029,101.906415599454,43.1004489050059,1.26600318612496,21.9873904502145,4.23649340379184,4.29177654028538,185.164,187.816240275668,1.03229696914657,2.15883304320054,2.21051394459785,45.027,46.2666543001213,-0.962831623232799,13.3298663960285,65.3336570497829,65.0746782417829,,,,116.969459148573,119.04608702349,3.821432,3.80005591785079,5.12752327008729,18.6150793553524,8529.01586648,8481.30680249201,3.267034,3.19208804998435,-1.80419531410098,20.384287212965,7291.66051426,7124.38939787958,0.554398,0.60796786786644,1237.35535222,1356.91740461243
1995-06,,113.44660517878,2241.36,2246.0,,,,,,,,,,,,0.170940161037312,10.513908502277,17.63698952,14.6460267559825,,,,,,14.74,14.74,,,98.8504229455924,2246.0,99.3808697589486,,99.8643243800799,99.853427058152,14.41,100.004296218168,288854.503431247,101.416134102169,100.749102040731,4.48522142829459,43.8874681109212,101.365817377774,101.968889034984,43.2746411598649,2.14690693272607,23.8305482474328,4.34461063252512,4.38391698836588,192.126,192.861091399898,1.41225509605476,2.21656306123915,2.24173204042943,47.045,46.8700504592831,2.80914017279709,12.6619403042471,68.8197016895913,66.9027171705913,,,,96.7180941233452,107.727067440886,3.83406,3.78970900894041,-0.272283069882772,9.33184078288654,8593.5087216,8494.10218427867,3.96416,3.51788004534698,10.2062346107346,35.9128660989686,8885.1096576,7884.83561843891,-0.1301,0.271828963593428,-291.600936,609.266565839765
1995-07,,115.042863089259,2251.57,2256.0,,,,,,,,,,,,0.682593873877844,9.76744188317856,17.75737853,14.7459996373853,,,,,,14.67,14.67,,,98.7343477652021,2256.0,99.1465042921802,,99.9814029103137,99.7882527762114,13.73,100.064782683002,289733.217975049,101.479239703286,100.782715126094,4.36057220367699,44.0868735796758,101.347277329339,101.941281611677,43.4442292912135,2.54910169408414,25.8311150599509,4.47883306495829,4.49566749058355,196.82,197.520092586404,1.47943202558252,2.27333010983593,2.27489694216329,47.385,47.6445485379042,-1.91799395687884,9.74162314922617,69.3971115602716,65.6195270982716,,,,109.100814446159,107.646375634872,3.77491,3.76567213220439,-0.634267081702334,9.06009753701801,8499.4741087,8478.67440270744,3.46002,3.4981875701763,-0.559782451841461,31.0365228877317,7790.4772314,7876.41418738184,0.31489,0.267484562028096,708.9968773,602.2602153256
1995-08,,118.043575684422,2262.0,2266.0,,,,,,,,,,,,0.338983031185054,9.17473487372798,17.81757303,14.7959860739346,,,,,,14.06,14.06,,,98.6173406851009,2266.0,99.0090166576417,,100.070989226777,99.7126097119006,13.73,100.165379311393,302041.666287768,101.602387745799,100.848309710285,4.29633674628378,44.3078173850322,101.309893502933,101.885614490629,43.6090316065079,2.35352051566389,26.7576801266168,4.59351401936821,4.60147394729047,202.085,202.048792654308,1.3962701728839,2.30549328919355,2.30666064963056,48.381,48.1897296141016,0.0108165503573217,9.30178323966266,68.5930548244644,65.6266248674644,,,,103.842883519365,104.372726471324,3.953256,3.8220204347598,1.49636772871212,11.848189753146,8942.265072,8645.41022342668,3.806959,3.66189574994946,4.67979993894138,35.0474795526212,8611.341258,8283.20818638568,0.146297,0.160124684810343,330.923814,362.202037040995
1995-09,,119.399141010729,2271.81,2275.0,,,,,,,,,,,,0.337837874432457,8.94085286724904,17.87776754,14.8459725187881,,,,,,14.02,14.02,,,98.4988715620804,2275.0,99.0005850589386,,100.152068738073,99.6410196346804,13.49,100.293155756741,302456.744049132,101.797555750653,100.952265598372,4.35168432727931,44.555642015756,101.290989068674,101.857464471453,43.7688721376499,2.02271934104772,26.8988760391115,4.70013425803489,4.69454885079559,206.079,205.602249708977,1.16049647726317,2.34391576992317,2.33342936521194,48.981,48.7567019598688,-0.331065618949896,7.9221361838221,67.395064251651,65.409357675651,,,,102.423347775321,105.273508304369,3.940345,3.86548173969311,1.13712905713538,14.3640144656882,8951.71517445,8781.6400710522,3.847116,3.6718466041021,0.271740509073127,35.6284489573987,8739.91659996,8341.73783366519,0.093229,0.193635135591009,211.79857449,439.90223738701
1995-10,,119.678822942944,2280.86,2285.0,,,,,,,,,,,,0.673400634227059,8.72727270442668,17.99815654,14.9459453918868,,,,,,13.95,13.95,,,98.3785837826585,2285.0,99.1148615408756,,100.258085132978,99.583550338042,13.58,100.446242129382,314401.433021242,102.072381242557,101.098650904208,4.54115889818785,44.8338441327836,101.313989443521,101.891713631419,43.9235800977779,1.99831007491421,27.4421752357828,4.80449749629346,4.7883604934528,211.148,210.194924504346,2.04537132300928,2.39213646472357,2.38115666029066,50.384,50.1726441241964,-0.991961807137746,5.34511014306037,67.5083876842144,64.7605218292144,,,,115.006427872197,108.57782712037,3.90042,3.74661697826068,-3.07503099062274,7.11495175437252,8896.3119612,8545.50880103566,3.39148,3.45062806801905,-6.02472161652704,18.942290389006,7735.4910728,7870.39953522192,0.50894,0.295988910241636,1160.8208884,675.109265813737
1995-11,,120.008473106187,2290.64,2296.0,,,,,,,,,,,,0.418060204292469,8.68778278235474,18.07339967,15.0084284417256,,,,,,13.99,13.99,,,98.2559679622491,2296.0,99.3463924230059,,100.419554787525,99.5420190590774,13.56,100.615823645117,316039.348347864,102.434240284936,101.29139447476,4.88751215550268,45.1458329262102,101.394282079874,102.011274958782,44.0729904381878,2.18870232255665,28.275549586124,4.91629962365222,4.89316345078539,215.788,214.702812118109,1.62256915134567,2.42596076636838,2.41979257370575,50.386,50.3618990110569,0.638906163276912,4.92002975210629,65.4307914205516,65.1742807945516,,,,121.033891728724,115.685573906438,4.080159,3.97360908825283,6.05858862299614,11.8813349111999,9346.17541176,9102.10792191546,3.371088,3.43483543718814,-0.457674096413764,20.1919555642824,7721.94901632,7867.97144584064,0.709071,0.538773651064685,1624.22639544,1234.13647607481
1995-12,,121.033760887526,2302.42,2308.0,,,,,,,,,,,,0.79100751718174,8.95589562589847,18.21636162,15.1271462389105,,,,,,13.99,13.99,,,98.130324180652,2308.0,99.675698315506,,100.647712724261,99.5136475977348,13.65,100.796434318647,329117.42115999,102.878086366234,101.527808294689,5.38018232338332,45.489546292466,101.542599402804,102.232129781915,44.2169444428899,1.92856478801079,28.0855003238828,5.04861051492342,4.98753127811705,222.638,218.389352637901,1.01272934405659,2.48116298962215,2.44429852316497,52.677,51.1907869434404,-1.00514951784685,-1.30729942183751,61.815234286385,64.519181825385,,,,130.042252549525,123.418608908597,4.524274,4.23242513949849,6.51337475573029,19.0744521298635,10416.77894308,9744.82028968412,3.47908,3.42932494291279,-0.160429644334458,10.5391931907647,8010.3033736,7895.74633506126,1.045194,0.803100196585704,2406.47556948,1849.07395462286
1996-01,,126.317964313334,2306.25,2311.0,,,,,,,,,,,,3.09789343103738,11.0814419144298,18.78068509,15.5957691085491,,,,,,13.99,13.99,,,98.0010224966751,2311.0,100.09468802824,,100.908442267916,99.4903606340158,14.25,100.979508231029,332842.564512919,103.383158981451,101.796834318206,5.97825889212583,45.8559003504752,101.764806719064,102.563011951048,44.3552903608824,1.59467070711641,27.1082507709503,5.13010435108759,5.06706597841745,222.865,221.609206004289,1.58888919666684,2.52442439179705,2.48313571833383,52.183,51.9754586671129,1.18907588827895,0.985560685468063,62.0202957357855,65.2863638597855,,,,113.084614437764,113.676645225318,3.601012367,3.83652244595827,-9.35403889003294,8.46229743927317,8304.83477139375,8847.97989099126,3.184352164,3.37494340931147,-1.58577954864559,11.636906216889,7343.912178225,7783.46323772459,0.416660203,0.461579036646798,960.92259316875,1064.51665326668
1996-02,,126.916863973847,2317.5,2322.0,,,,,,,,,,,,1.32211540106284,11.1159930136356,19.02898742,15.8019631738475,,,,,,13.92,13.92,,,97.8680813785381,2322.0,100.600998667293,,101.137860325578,99.4597626097126,13.31,101.15121593568,338533.895809261,103.91603882888,102.080671814136,6.63172336627478,46.2300472783736,102.062823365475,103.006779492377,44.4878844491958,2.20821969103714,26.7518169743923,5.19125063765418,5.17895792711071,227.948,228.105487450118,2.07741778637511,2.55531163664423,2.53472082140633,53.96,53.3339808792895,-17.8221642904305,-14.21225088699,50.0565790694463,53.6509208334463,,,,128.408157668712,120.397056391489,3.685159487,3.94167033776991,2.74070837047775,6.62129679836744,8540.3571111225,9134.82100778176,2.869879573,3.27389261490994,-2.99414781660432,1.03290947136894,6650.9459104275,7587.24613505379,0.815279914,0.667777722859964,1889.411200695,1547.57487272797
