country,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999008333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.839,15.8291310849876,20.4173497078761,20.4173497078761,15.8231042,15.8134015382868,,21.591,21.6407654850516,29.9957148195556,29.9957148195556,21.5696942,21.6192697079403,,-1.388,-5.81163440006402,-5.74659,-5.80586816965348,
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.962,20.8918423295352,31.9835069743599,31.9835069743599,20.957974,20.8868814921305,,20.123,20.2350777690078,-6.49555449882206,-6.49555449882206,20.117846,20.2295098869481,,0.355,0.656764560527371,0.840128,0.657371605182374,
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9996625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.809,23.7112280486731,13.4951512397355,13.4951512397355,23.80037035,23.7029207065475,,23.762,23.6530318071225,16.8912325276535,16.8912325276535,23.75342785,23.6447482983418,,-0.142,0.058196241550606,0.0469425,0.0581724082057734,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.431,26.4690609347525,11.6309154482354,11.6309154482354,26.4177845,26.4558264042851,,30.45,30.372869990675,28.4100500872327,28.4100500872327,30.434775,30.3576835556797,,-1.204,-3.90380905592252,-4.0169905,-3.90185715139456,
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.432,26.3807109013789,-0.333786051539243,-0.333786051539243,26.418784,26.3675205459282,,31.376,31.4006101747294,3.38374405964913,3.38374405964913,31.360312,31.3849098696421,,-1.401,-5.01989927335056,-4.941528,-5.01738932371389,
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.309,23.3236342988914,-11.588302581822,-11.588302581822,23.2973455,23.311972481742,,25.507,25.4810282274242,-18.8518054724594,-18.8518054724594,25.4942465,25.4682877133104,,-0.905,-2.15739392853275,-2.196901,-2.15631523156849,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.34,26.3966283577066,13.1754512158566,13.1754512158566,26.32683,26.3834300435278,,25.281,25.4190177144595,-0.24335953954117,-0.24335953954117,25.2683595,25.4063082056023,,0.132,0.977610643247095,1.0584705,0.977121837925471,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.541,26.5550234128793,0.600057905222615,0.600057905222615,26.5277295,26.5417459011729,,20.319,20.4043589912173,-19.7279799698539,-19.7279799698539,20.3088405,20.3941568117217,,2.033,6.15066442166194,6.218889,6.14758908945111,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06325666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.65,25.7248047298773,-3.12640915465862,-3.12640915465862,79.80421201,78.9139263628336,,8.991,8.98066655765272,-55.9865293415085,-55.9865293415085,27.76514625,27.3668863605947,,4.427,16.7441381722246,52.03906576,51.5470400022389,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90062916666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,29.9511656245036,16.4291272140063,16.4291272140063,86.48614059,86.8387721990506,,13.851,13.7672418053254,53.2986634894474,53.2986634894474,39.92095778,39.761884189609,,3.839,16.1839238191782,46.56518281,47.0768880094416,
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92330081883333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.115194725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.576,34.5884690104076,15.4828811807918,15.4828811807918,101.110505474822,101.131081062371,20.8468178614153,22.447,22.3316041221354,62.2082653730774,62.2082653730774,65.71009174098,65.331029340444,13.4486747192783,2.954,12.2568648882721,35.400413733842,35.800051721927,7.39491060830615
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9036575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.5381729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.386,40.4275815990428,16.8816740251736,16.8816740251736,117.23183722,117.435155686508,20.1592206570585,28.688,28.6790665701571,28.4236744181307,28.4236744181307,83.29695942,83.3012685939886,14.3083945232479,3.478,11.7485150288857,33.9348778,34.1338870925195,5.8625791039969
2006,-7722.609982,-7722.6099828,-762.957426737,-762.957426900002,954.76992994,954.76992994,14029.6,14029.6,71.3,-58.7,130.0,6498.80252023,6498.80252024001,2.77263036016649,107.0384518046,71.123059,35.9153928048,9.414124,9.414124,0.0,97.6243278046,61.708935,35.9153928048,5684.6133242,5684.6133242,7911.0150929,7911.0150929,12.7574898873514,14.5080332362289,1797.62105442,1797.62105442,46617.5,46617.5,71.3,-58.7,130.0,62010.749471,62010.74947152,13407.223307,13407.223307,8673.9725198,8673.9725198,15.6254157819626,21.0217617138866,842.85112448,842.85112448,32587.9,32587.9,55511.946952,55511.94695128,884.004039985,-3098.627065659,2438.72072055,5537.34778618,126.6445353,0.0,-126.644535326,14161.9802066,3240.56853091,-10921.41167731,1260.9936,8500.39038883,-7239.3967888,3529.83,10596.75738676,3116.3264977,7480.43088805,3.05431333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.90427175,-16989.71507,2629.018665,19618.73374,-6282.775107,2937.612447,9220.387553,0.0,0.0,0.0,-23272.490177,5566.631112,28839.121293,-13605.86608,0.0,13605.86608,-20379.76124,25896.58655,46276.34779,-33985.62731,25896.58655,59882.21386,-5322.620047,0.0,5322.620047,73843.4224795,74282.30445,438.8819705,1745.1,1745.101147,0.0,0.0,0.0,0.0,-1615.800642,0.0,1615.800642,-29651.490084,7009.168076,36660.65816,-731.2705324,0.0,731.2705324,-4053.492955,3239.0,7292.492955,41152.27005,86275.57367,45123.30362,-40288.09317,15595.97317,55884.06634,12863.831167,17707.0,4843.168833,-27424.262,33302.97317,60727.23517,32036.81,32036.81,6456.570689,177511.9434,171055.3727,,46.546,46.6894181022413,15.4890207514831,15.4890207514831,142.18909211,142.611793465985,19.9205115954087,34.152,34.15530943809,19.0949131992722,19.0949131992722,104.35145776,104.338665130854,14.571059066181,2.809,12.5341086641512,37.83763435,38.2731283351308,5.33895638117645
2007,-7594.655764,-7594.6557633,-981.48202361,-981.482023699998,1072.61368005,1072.61368004,13552.062,13552.062,96.262,-63.797,160.059,6048.53789289,6048.53789304,2.08746524270052,140.8959869654,140.7997714454,0.0962155228,19.750098,19.750098,0.0,121.1458889654,121.0496734454,0.0962155228,6624.6786028,6624.6786028,10045.7364962,10045.7364962,13.4203128654576,15.1926607584238,2107.73453784,2107.73453784,56076.562,56076.562,96.262,-63.797,160.059,74854.711637,74854.71163684,14219.3343661,14219.3343661,11027.2185199,11027.2185199,16.0264957632434,20.5917173616048,1035.1208578,1035.1208578,42524.5,42524.5,68806.173743,68806.1737438,-270.23690217,-4968.9248008,1504.23296135,6473.1577621,564.5874084434,0.0,-564.587408439,4682.02716962,10556.67343976,5874.64627018,1173.54880012,8641.5116977,-7467.962898,13089.72,26888.7626096734,20989.31572998,5899.44687965,3.09564884916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.980174075,2926.923383,903.0919331,-2023.83145,5415.601675,1352.908819,-4062.692856,0.0,0.0,0.0,8342.525058,2256.0007521,-6086.524306,-15303.81894,0.0,15303.81894,-23378.436,27543.43271,50921.86871,-38682.25494,27543.43271,66225.68765,-4641.436345,0.0,4641.436345,82723.5434109,83386.805,663.2615891,1877.06,1877.057139,0.0,0.0,0.0,0.0,-1377.119259,0.0,1377.119259,-30736.959431,8304.521909,39041.48134,-1193.160658,0.0,1193.160658,-4626.093169,4190.4,8816.493169,48044.38729,97758.78405,49714.39676,-43709.78949,14316.37259,58026.16208,13520.106108,20306.0,6785.893892,-30189.68338,34622.37259,64812.05597,46167.53,46167.53,20698.54263,206092.1193,185393.5767,,55.982,56.1373143313565,20.2356264291538,20.2356264291538,173.46410626066,173.950352288377,19.3928870800028,44.706,44.4506715091916,30.1427867013266,30.1427867013266,138.54877102994,137.717818786848,15.330386009338,1.669,11.6866428221649,34.91533523072,36.2325335015288,3.98227637030745
2008,-9034.1907,-9034.1907,-2222.3350267,-2222.3350269,1114.46005535,1114.46005535,15563.272,15563.272,140.672,-138.875,279.547,5421.20632868,5421.20632844999,1.48264452432446,206.2566547269,202.118393,4.1382617269,21.196638,21.196638,0.0,185.0600167269,180.921755,4.1382617269,5624.9941302,5624.9941302,11424.1490717,11424.1490717,12.7474390828979,14.0029933969955,2410.55455767,2410.55455767,70159.472,70159.472,140.672,-138.875,279.547,89619.16976,89619.16975957,14659.1848302,14659.1848302,13646.4840986,13646.4840986,16.2076177884799,19.9969920275747,1296.09450232,1296.09450232,54596.2,54596.2,84197.963431,84197.96343112,947.687837,-8334.618541,1390.93458888,9725.5531295,934.7,0.0,-934.7,6057.90366001,12240.5150411,6182.611381,2155.563849,-5723.0252145,7878.5890633,17.38,16739.09347898,10185.139296,6553.954182686,3.14416455991667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.6460905,8251.273784,-3735.846422,-11987.12021,17618.77235,-7450.939102,-25069.71145,0.0,0.0,0.0,25870.046134,-11186.785524,-37056.83166,-19649.28547,0.0,19649.28547,-26796.98478,28788.81263,55585.79741,-46446.27025,28788.81263,75235.08288,-1177.616908,0.0,1177.616908,94757.6092708,95242.446,484.8367292,2011.1,2011.10177,0.0,0.0,0.0,0.0,-426.1281195,0.0,426.1281195,-34152.691453,9198.951897,43351.64335,-1086.125914,0.0,1086.125914,-7428.09643,3846.0,11274.09643,54101.79727,110298.4997,56196.70243,-9532.14109,12935.47901,22467.6201,9790.863959,12301.026,2510.162041,258.72287,25236.50501,24977.78214,46385.91,46385.91,53122.54294,210709.7273,157587.1844,,70.02,70.0856982889874,24.846902855557,24.846902855557,219.224210239559,219.698566415358,19.1101042512837,57.463,57.1732729137976,28.6218429838009,28.6218429838009,179.955004383431,179.202343958581,15.6153543764215,4.78,12.9124253751898,39.269205856128,40.4962224567762,3.52892460117613
2009,-10318.875002,-10318.87500162,-1992.0314896,-1992.0314896,920.17217512,920.17217511,18644.85,18644.85,118.884,-124.627,243.511,7254.115684,7254.11568389,2.15665621618088,88.0880049846,82.1428042766,5.9452007082,8.103777,8.103777,0.0,79.9842279846,74.039027277,5.9452007082,3531.16069968,3531.16069968,10544.6213236,10544.6213236,14.6027448734715,15.8958696045072,2343.09188334,2343.09188334,55790.984,55790.984,118.884,-124.627,243.511,72209.857906,72209.85790662,13850.0357013,13850.0357013,12536.6528132,12536.6528132,19.3002995335077,25.2333929260771,1422.91970823,1422.91970823,37146.134,37146.134,64955.742223,64955.74222273,-621.31729438,-3305.6125221,711.54640372,4017.15892485,1248.3,0.0,-1248.3,5270.742002,6179.32107157,908.57906964,645.53391428,-1507.609222408,2153.14313663,1346.21,10130.91138957,3418.128772082,6712.78261734,3.7101068305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.92926875,-6614.526181,1074.830707,7689.356888,-10674.80636,3111.322307,13786.12867,0.0,0.0,0.0,-17289.332541,4186.153014,21475.485558,-18163.53899,0.0,18163.53899,-30506.03624,29535.57483,60041.61107,-48669.57522,29535.57483,78205.15005,-2282.909483,0.0,2282.909483,103015.7800018,103237.6,221.8199982,2098.16,2098.155599,0.0,0.0,0.0,0.0,-926.8144783,0.0,926.8144783,-35014.486744,7030.509846,42044.99659,-3274.541341,0.0,3274.541341,-7082.76747,3382.0,10464.76747,59742.13999,115748.2654,56006.12541,-26825.31544,14419.17143,41244.48687,12614.173121,16108.0,3493.826879,-14211.14232,30527.17143,44738.31375,47967.48,47967.48,42545.99302,223778.4917,181232.4987,,55.672,55.7704735376517,-20.4253151510441,-20.4253151510441,207.002078067515,206.945336270505,16.5830982133942,38.786,38.6535240179046,-32.392318914147,-32.392318914147,144.389818475493,143.585299646986,11.4858273150196,3.298,17.1169495197471,62.612259592022,63.3600366235191,5.1125896987577
2010,-14547.533204,-14547.53320388,-1803.5886499,-1803.58865,581.01668411,581.01668411,14147.1092986,14147.1093,131.425,-141.495,272.92,-1622.9958712,-1622.99586976998,-0.380549516177284,92.6721227366,90.8950001578,1.777122579,14.194238,14.194238,0.0,78.4778847366,76.7007621578,1.777122579,2765.19177222,2765.19177222,12817.1433606,12817.1433606,14.8512835794295,15.7996385435503,2415.06183068,2415.06183068,68305.873,68305.873,131.425,-141.495,272.92,86303.269964,86303.2699635,17312.7249761,17312.7249761,14620.7320106,14620.7320106,16.6284009357619,21.2573992576493,1834.04514657,1834.04514657,54158.7637,54158.7637,87926.265836,87926.26583327,-2257.58530054,-10367.957946,964.7606803874,11332.7186265,-712.257966856,0.0,712.257966858,6382.95624195,8717.03283033,2334.07658843,-586.41271346,2675.780903107,-3262.1936169,4157.35,12540.4728304014,16342.576118037,-3802.1032873,3.8962951545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.72092575,4607.404852,-857.9367083,-5465.34156,-5326.941615,2231.764879,7558.706494,0.0,0.0,0.0,-719.536763,1373.8281707,2093.364934,-20568.57078,0.0,20568.57078,-34693.6741,30328.33551,65022.00961,-55262.24487,30328.33551,85590.58038,-6669.069165,0.0,6669.069165,109598.0709516,109835.2305,237.1595484,2387.6,2387.603842,0.0,0.0,0.0,0.0,-2029.428373,0.0,2029.428373,-33064.049842,7198.527258,40262.5771,-3121.101362,0.0,3121.101362,-8893.26799,4345.0,13238.26799,66907.2556,123766.3616,56859.106,-31843.00393,12966.58417,44809.5881,12701.585369,19153.93943,6452.354061,-19141.41856,32120.5236,51261.94216,52189.83,52189.83,38024.35297,238405.0507,200380.6977,,68.174,68.173999999,22.2403104628014,22.2403104628014,265.892960495466,265.770471362224,15.9936886659998,56.793,56.793,46.9283886604828,46.9283886604828,221.658768228187,221.503750611441,13.3170899380458,2.759,11.380999999,44.234192267279,44.2667207507836,2.69496286799337
2011,-15073.0671,-15073.06709981,-3152.4880371,-3152.488037,534.442857736,534.44285774,12350.9310867,12350.931087,138.616,-193.354,331.97,-5340.18119232,-5340.18119207003,-1.00728073758423,71.6788462236,71.2776,0.4012462236,8.955,8.955,0.0,62.7238462236,62.3226,0.4012462236,3235.86257859,3235.86257859,14496.9812754,14496.9812754,14.0092179748163,14.8509248106042,2629.17825663,2629.17825663,83119.709,83119.709,138.616,-193.354,331.97,103481.73111,103481.73111062,18308.9296784,18308.9296784,17649.4693124,17649.4693124,16.2186722682356,19.961342671052,2094.73539889,2094.73539889,70768.777913,70768.777913,108821.912302,108821.91230269,25.2543714499998,-9351.9309453,1488.0,10839.9309447,2356.181400269,0.0,-2356.18140073,7994.69072542,19013.4452318,11018.7545064,-391.619915183,-248.3857592,-143.23415625,-6107.91,16358.096716886,21610.2996919,-5252.20297507,4.11013957625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.0241035,7282.016728,1954.021236,-5327.995493,7712.567338,161.030357,-7551.536981,0.0,0.0,0.0,14994.584066,2115.051593,-12879.532474,-22778.14796,0.0,22778.14796,-37625.51367,31891.33551,69516.84918,-60403.66163,31891.33551,92294.99714,-4805.538619,0.0,4805.538619,127718.5908434,128091.1746,372.5837566,2471.41,2471.40931,0.0,0.0,0.0,0.0,-914.3607508,0.0,914.3607508,-38856.453417,7888.234143,46744.68756,-3210.568299,0.0,3210.568299,-12312.36349,5934.0,18246.36349,75810.6149,144384.818,68574.2031,-24409.64917,12621.97027,37031.61944,15199.038533,19247.96376,4048.925227,-9210.61062,31869.93404,41080.54466,46375.93,46375.93,47766.73406,254522.0176,206755.2835,,82.98,82.980000001,21.717956995654,21.717956995654,341.477700946528,341.274098827146,15.6617863142947,73.962,73.961999999,30.2308383057771,30.2308383057771,304.49268313434,304.216319618762,13.9686941080743,1.853,9.018000002,36.985017812188,37.0577792083849,1.7104718358112
2012,-13753.840627,-13753.84062707,-4097.2247242,-4097.224724,672.11220405,672.11220406,15040.9127865,15040.912787,101.266,-264.81,366.076,-2138.040360747,-2138.04036000999,-0.367720453808035,72.201135569,72.110836,0.0902995688,24.317091,24.317091,0.0,47.884044569,47.793745,0.0902995688,2255.48581113,2255.48581113,14247.1007296,14247.1007296,14.3841340092856,15.1033463258149,2461.08880535,2461.08880535,80083.655,80083.655,101.266,-264.81,366.076,99047.330347,99047.33034608,16009.3264382,16009.3264382,18344.3254536,18344.3254536,18.1294245656165,21.9990053217181,1788.97660129,1788.97660129,65042.742213,65042.742213,101185.370706,101185.37070609,-697.97929794,-14269.084339,1054.849578065,15323.9339168,2908.181466,0.0,-2908.181466,11727.5689333,9722.0574058,-2005.51152743,264.92491533,115.006589348,149.91832517,-3304.72,10645.293365195,13433.428978718,-2788.13561368,4.53693436025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637.913848,6521.490586,717.4155685,-5804.075018,2333.319422,1011.320211,-1321.999211,4046.44373,0.0,-4046.44373,12901.253738,1728.7357795,-11172.517959,-26530.30098,0.0,26530.30098,-39256.13291,32919.18509,72175.318,-65786.43389,32919.18509,98705.61898,-2687.183484,0.0,2687.183484,138609.8463147,139055.1404,445.2940853,2547.25,2547.25456,0.0,0.0,0.0,0.0,-813.9999275,0.0,813.9999275,-35385.152414,8229.826396,43614.97881,-3062.848545,0.0,3062.848545,-13294.32615,4761.0,18055.32615,89414.77382,154593.2214,65178.44758,-23197.51706,12765.54631,35963.06337,16846.002838,20419.7025,3573.699662,-6351.51423,33185.2488,39536.76303,43290.21,43290.21,57879.85218,263987.8653,206108.0131,,79.982,79.982000001,-3.61291877556504,-3.61291877556504,363.324599775395,363.087882042842,13.7642054655472,67.976,67.976000001,-8.09334522874034,-8.09334522874034,308.970982206388,308.621063905171,11.7038679730978,3.433,12.006,54.353617569007,54.4668181376713,2.06540178593058
2013,-13164.827574,-13164.82757478,-5328.9161154,-5328.9161152,734.13466341,734.13466341,4635.2352406,4635.23524,-34.753,-340.298,305.545,-13124.3737852,-13124.37378657,-2.13990393240589,55.4115237184,55.251386,0.1601377184,21.99865,21.99865,0.0,33.4128737184,33.252736,0.1601377184,2426.70501572,2426.70501572,13679.8917684,13679.8917684,14.41053423759,15.2663528135598,2894.97789341,2894.97789341,75928.22836,75928.22836,-34.753,-340.298,305.545,94929.803038,94929.80303753,15591.5325905,15591.5325905,19008.8078836,19008.8078836,17.5919232761767,21.0503087118298,2160.84323,2160.84323,71292.99312,71292.99312,108054.176824,108054.1768241,-3073.9355795,-8931.689,889.972858731,9821.6618583,-32.376671541,0.0,32.3766715448,5055.51510002,3892.65123703,-1162.86386299,496.55883729,929.14475757,-432.58592,-11823.76,-6576.95373849,9587.94275288,-16164.8964916,5.45935266466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3348.308488,18131.28701,-1964.41541,-20095.70242,1349.856173,6155.209341,4805.353167,0.0,0.0,0.0,19481.143183,4190.793931,-15290.349253,-27411.57742,0.0,27411.57742,-26408.92437,34517.15795,60926.08232,-53820.50179,34517.15795,88337.65974,-3588.531556,0.0,3588.531556,139942.0318168,140110.9054,168.8735832,2568.64,2568.644477,0.0,0.0,0.0,0.0,-1211.123204,0.0,1211.123204,-32559.911107,7997.140453,40557.05156,-2893.689937,0.0,2893.689937,-12553.15332,6355.0,18908.15332,94503.92191,157031.6903,62527.76839,-27163.39212,13501.88841,40665.28053,20664.162453,25982.90549,5318.743037,-6499.22967,39484.79389,45984.02356,30600.44,30600.44,61196.09887,261634.0821,200437.9833,,75.964,75.963999999,-5.02363031925904,-5.02363031925904,413.280870029318,412.839171488177,12.3297830223156,74.442,74.441999998,9.51218076513016,9.51218076513016,406.817676567761,406.091118433799,12.1373939322141,0.585,1.522000001,6.463193461557,6.74805305437805,0.247979028819572
2014,-11613.847481,-11613.84748118,-4641.292153,-4641.2921533,1534.64355483,1534.64355482,5541.4698131,5541.46981300001,36.19,-230.431,266.621,-9179.02626744,-9179.02626665998,-1.61873272439682,73.1302591337,55.166462,17.9637971334,16.333154,16.333154,0.0,56.797105134,38.833308,17.9637971334,2561.76971962,2561.76971962,13396.3718278,13396.3718278,15.3216325785877,16.3696168003183,3035.78542491,3035.78542491,68440.435907,68440.435907,36.19,-230.431,266.621,87434.36288,87434.36287933,14175.6172008,14175.6172008,18037.6639811,18037.6639811,18.6699422725392,22.2861564218366,1501.14187009,1501.14187009,62898.966094,62898.966094,96613.389145,96613.38914599,-198.4431425,-3144.79410889,1920.54143309,5065.3355421,-168.206900792,0.0,168.2069007641,-9542.21168811,1422.00583047,10964.2175183,-25.2121903924,-2364.64258299,2339.4303931,1195.11,4344.2381723756,13664.91047741,-9320.67230456,8.07527599275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579.0864255,13982.4645,-245.8698093,-14228.33431,-5971.626692,2108.318802,8079.945493,-5048.9,0.0,5048.9,2961.937808,1862.4489927,-1099.488817,-26233.07615,0.0,26233.07615,-27303.15814,36179.69938,63482.85752,-53536.23429,36179.69938,89715.93367,-2770.982235,0.0,2770.982235,144052.8732784,144173.9799,121.1066216,2655.69,2655.688969,0.0,0.0,0.0,0.0,-1736.991943,0.0,1736.991943,-34182.524304,8030.253706,42212.77801,-2692.009268,0.0,2692.009268,-13519.41797,3891.0,17410.41797,96314.61063,158750.9225,62436.31187,-35076.80942,13501.12209,48577.93151,18499.229657,28169.68219,9670.452533,-16577.57977,41670.80427,58248.38404,31407.55,31407.55,54837.36438,268008.9762,213171.6118,,68.405,68.405,-9.95076615120256,-9.95076615120256,553.421751961056,552.302347981689,12.0614091253231,65.735,65.735,-11.6963542062732,-11.6963542062732,529.899649466002,528.979665772716,11.6522955023041,1.089,2.67,23.522102495054,23.322682208973,0.454057894030937
