country,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG
1997-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.248,6.48028153453101,-1.94398242655234,10.1588233371957,7.244376,6.47704139376375,,7.52,7.45822837712602,3.02514080304162,27.9431833213177,7.51624,7.45449926293746,,-0.272,-0.977946842595011,-0.271864,-0.977457869173714,
1997-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.991,6.65333722092598,2.67049642014506,8.9397461963625,6.9875045,6.65001055231552,,8.195,7.74132264448623,3.79573074255063,24.6179029113559,8.1909025,7.73745198316399,,-1.204,-1.08798542356025,-1.203398,-1.08744143084847,
1997-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.418,6.7266876174686,1.10246022570326,6.17782850960615,6.414791,6.72332427365987,,8.242,7.9340875358495,2.49007695733444,27.7460051426726,8.237879,7.93012049208157,,-1.824,-1.20739991838089,-1.823088,-1.2067962184217,
1998-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.889,6.69614764846288,-0.45401200029583,1.32238360221114,5.8860555,6.69279957463865,,7.535,8.20794227597393,3.45162236850856,13.3814045275062,7.5312325,8.20383830483594,,-1.646,-1.51179462751104,-1.645177,-1.51103873019729,
1998-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.686,6.88412587731105,2.80725931859222,6.23189502845058,7.682157,6.8806838143724,,8.188,8.3029296935787,1.15726225174388,11.3257636229447,8.183906,8.29877822873191,,-0.502,-1.41880381626765,-0.501749,-1.41809441435952,
1998-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.027,6.69845706444883,-2.69705720335755,0.678153564514028,7.0234865,6.69510783591661,,8.428,7.93694006414332,-4.40795770821028,2.5269250312983,8.423786,7.93297159411125,,-1.401,-1.23848299969448,-1.4002995,-1.23786375819464,
1998-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83,6.10198031115611,-8.90468875972111,-9.28699743229019,5.827085,6.09892932100054,,7.225,6.9527981410335,-12.3995131014769,-12.3680182551821,7.2213875,6.94932174196298,,-1.395,-0.850817829877389,-1.3943025,-0.85039242096245,
1999-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.066,5.73736152417567,-5.97541729713258,-14.3184734659683,5.063467,5.73449284341358,,5.84,6.43201348185422,-7.49028878180357,-21.6367115460614,5.83708,6.4287974751133,,-0.774,-0.694651957678556,-0.773613,-0.694304631699716,
1999-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.383,5.72698919432385,-0.180785711482742,-16.8087670622197,6.3798085,5.72412569972669,,6.016,6.03715984410025,-6.138880754338,-27.2887996538228,6.012992,6.0341412641782,,0.367,-0.310170649776399,0.3668165,-0.310015564451511,
1999-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.938,5.6744756582877,-0.916948404376268,-15.2868249554929,5.935031,5.67163842045855,,6.843,6.44477318999851,6.75174016299393,-18.8002789750923,6.8395785,6.44155080340351,,-0.905,-0.770297531710811,-0.9045475,-0.769912382944955,
1999-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.922,6.18480792210418,8.99346996177765,1.35738902330835,5.919039,6.18171551814313,,6.808,6.56708171147117,1.8977940397107,-5.54764314651878,6.804596,6.56379817061544,,-0.886,-0.382273789366988,-0.885557,-0.382082652472304,
2000-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.712,6.46251036247399,4.49007380451238,12.6390647555108,5.709144,6.45927910729275,,5.876,6.39988684742954,-2.54595376435755,-0.499480209662526,5.873062,6.39668690400582,,-0.164,0.0626235150444541,-0.163918,0.062592203286932,
2000-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.315,6.57480366701653,1.73761121056908,14.8038427160464,7.3113425,6.57151626518302,,6.298,6.3559642726193,-0.68630236529687,5.28070213066501,6.294851,6.35278629048299,,1.017,0.218839394397223,1.0164915,0.218729974700024,
2000-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.738,6.47307932093735,-1.54718454315964,14.0736115676746,6.734631,6.46984278127689,,6.606,6.29919938026843,-0.893096466816298,-2.25878871821254,6.602697,6.2960497805783,,0.132,0.17387994066892,0.131934,0.173793000698585,
2000-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.575,6.88623500727876,6.38267609366454,11.3411296520255,6.5717125,6.88279188977513,,6.501,6.36396721414227,1.02819152028607,-3.09291868523748,6.4977495,6.3607852305352,,0.074,0.522267793136499,0.073963,0.52200665923993,
2001-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.908,6.6844726686383,-2.92993687301124,3.43461431726563,5.905046,6.68113043230398,,5.743,6.1961060969203,-2.63768042124637,-3.18413052241829,5.7401285,6.19300804387184,,0.165,0.488366571717998,0.1649175,0.488122388432138,
2001-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.504,6.7685108122015,1.25721425951045,2.94620425179735,7.500248,6.7651265567954,,5.776,5.83079991856489,-5.89573794640116,-8.26254414797064,5.773112,5.82788451860561,,1.728,0.937710893636603,1.727136,0.937242038189785,
2001-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.055,6.77583015884695,0.108138213095039,4.67707597727631,7.0514725,6.77244224376753,,5.022,4.76769837891632,-18.2325161983988,-24.3126294136581,5.019489,4.76531452972686,,2.033,2.00813177993063,2.0319835,2.00712771404067,
2001-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.074,6.32620977319254,-6.63565017295128,-8.13253154291534,6.070963,6.32304666830594,,3.778,3.60975459681584,-24.2872700844738,-43.2782339168233,3.776111,3.60794971951743,,2.296,2.7164551763767,2.294852,2.71509694878852,
2002-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.712,6.45326944334021,2.00846438393624,-3.45881024217259,11.05745826,12.3861277441799,,2.072,2.31394509568698,-35.897440293362,-62.6548503287072,3.83050849,4.31333379475648,,3.64,4.13932434765322,7.22694977,8.07279394942343,
2002-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.777,6.12604629175037,-5.07065688892833,-9.49196268244063,22.0402268,19.901156206339,,2.157,2.11933013920513,-8.41052611164373,-63.6528406255663,7.04616161,6.93712173264762,,4.62,4.00671615254524,14.99406519,12.9640344736914,
2002-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58292333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.719,6.44979117541893,5.28472799992601,-4.81179391727117,24.07541673,23.1136567461913,,2.292,2.15415501135012,1.64320185424494,-54.8177162197129,8.21050019,7.71793950648666,,4.427,4.29563616406881,15.86491654,15.3957172397046,
2002-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51002333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.442,6.69569781936778,3.8126295450624,5.84059111888692,22.63111022,23.5129856661233,,2.47,2.39323631141049,11.0986116969606,-33.7008584040156,8.67797596,8.39849132670398,,3.972,4.30246150795729,13.95313426,15.1144943394194,
2003-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.575,7.43924307427564,11.1048209606638,15.2786682718318,20.4799452,23.1935927423541,,2.51,2.7491427354432,14.8713448118691,18.8076044054542,7.80753564,8.55142388050604,,4.065,4.69010033883245,12.67240956,14.6421688618481,
2003-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79652666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.456,7.63951686716386,2.69212594465077,24.7055034084806,23.62676194,21.3487610939745,,3.344,3.35971078867381,22.209398055579,58.5270141033287,9.3503462,9.39697677468492,,5.112,4.27980607849004,14.27641574,11.9517843192896,
2003-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.552,7.23609255410778,-5.28075688647367,12.1911137477684,21.3620729,20.4775045954675,,3.713,3.48810015436388,3.82144100387724,61.9242875273728,10.5184323,9.88724339203357,,3.839,3.7479923997439,10.8436406,10.5902612034339,
2003-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.357,7.63631312895627,5.5308935292887,14.0480549595248,21.01736055,21.8189137672545,,4.284,4.1702881268445,19.5575798368963,74.2530859556732,12.24464364,11.9262401423845,,3.073,3.46602500211177,8.77271691,9.89267362487004,
2004-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.801402322896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.375,8.32704951011898,9.04541719934841,11.9340963452761,21.29394716,24.0483687478313,20.9478005157042,4.663,5.0789196137163,21.7882184452165,84.7455771661677,13.45780691,14.6645016416712,12.7738000973413,2.712,3.24812989640268,7.83614025,9.38386710616006,8.17400041836296
2004-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88507333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.160858643274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.385,8.51400090031186,2.24510962695359,11.4468499560058,27.0771186,24.556874022834,20.2679927311635,5.482,5.48075382022472,7.91180481422096,63.1317147506069,15.83946927,15.8253133841354,13.061407422614,3.903,3.03324708008713,11.23764933,8.7315606386985,7.20658530854943
2004-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.975929942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.341481406944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.981,8.60911280614949,1.11712351162834,18.9746087653656,26.725315314822,25.6187682656865,20.9403776798084,6.027,5.65245826486376,3.1328618338124,62.0497696372653,17.93693148098,16.8220013342763,13.7500389408572,2.954,2.95665454128573,8.788383833842,8.79676693141019,7.19033873895116
2004-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.811452351887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.835,9.13830579382726,6.14689340926942,19.6690816563762,26.0141244,26.9070700260193,21.2181703836616,6.275,6.11947242333065,8.26214253309753,46.7397991985036,18.47588408,18.019212980361,14.2094524163006,2.56,3.01883337049661,7.53824032,8.88785704565822,7.00871796736107
2005-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90975666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.52669545587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.441,9.55658215163913,4.57717619927328,14.7655257726765,24.56229102,27.8098924038842,20.8272153436727,5.966,6.7004509954034,9.49393235040573,31.9266990819845,17.35896607,19.4960454997534,14.6008597256095,2.475,2.85613115623573,7.20332495,8.31384690413083,6.22635561806327
2005-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.099650091278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.706,9.75543019531096,2.08074435521625,14.5810331656606,30.74541966,28.0167551015706,19.4426253525416,7.58,7.39855343239983,10.4187380442799,34.9915299077686,21.76494668,21.2454762765867,14.7436001844064,3.126,2.35687676291114,8.98047298,6.77127882498393,4.69902516813521
2005-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.844387289431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.921,10.4381318579782,6.99817075207424,21.2451514228305,31.3409257,29.9568166935918,20.2623969991814,7.443,6.95311867288334,-6.02056555496157,23.0105265191361,21.36398546,19.9568289582031,13.4985367548206,3.478,3.4850131850949,9.97694024,9.99998773538864,6.7638602443608
2005-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96308333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.06744006342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.318,10.6774373941144,2.29260886327358,16.8426362064489,30.58320084,31.6516914874614,20.1516568135835,7.699,7.6269434694705,9.69097218511504,24.6340034214808,22.80906121,22.6029178594454,14.3905814281552,2.619,3.05049392464393,7.77413963,9.04877362801608,5.76107538542831
2006-Q1,-2177.748859,-2177.7488594,-215.2240577,-362.735813942894,189.93979066,216.225742827049,2906.3,3663.41314026971,20.2,-23.7,43.9,703.26687353,1339.15420975386,2.42435876373951,14.6,14.6,0.0,4.2,4.2,0.0,10.4,10.4,0.0,1273.4058249,1273.4058249,1945.1375403,1674.56573466939,11.3201536061017,12.7806338944548,387.51357193,417.008583023331,9945.6,11427.8026493898,20.2,-23.7,43.9,13551.656937,14792.7827919825,3451.1546843,3451.1546843,2160.361598,2037.30154861229,15.1431380475557,23.4830550557388,197.57378127,200.782840196282,7039.3,7764.38950912006,12848.390064,13453.6285822286,67.369735513,-1375.752216,377.20755949,1752.9597753,-15.95681868,0.0,15.956818675,11059.781861,587.04922262,-10472.73264,747.23,3000.3262179,-2253.096218,-6633.94,-4938.41003657,-5719.4466468,781.03660905,3.04494666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.195120628639,,,,,,,,,,,,,-13838.94,0.0,13838.94,-18200.89,23860.07,42060.96,-32039.83,23860.07,55899.9,-3433.75,0.0,3433.75,72004.29,72288.51,284.22,1633.3,1633.3,0.0,0.0,0.0,0.0,501.26,1490.08,988.82,-29897.34,6639.09,36536.43,,0.0,,-3837.74,2616.0,6453.74,39051.93,83176.9,44124.97,-30274.71,14494.76,44769.47,12000.99,14875.07,2874.08,-18273.72,29369.83,47643.55,21549.04,21549.04,6853.67,157955.84,151102.17,9.926,11.2177729323285,5.06053576593109,17.3826871817811,30.22922982,34.1582183487073,20.3086856628415,7.372,7.98798187618944,4.73372338688648,19.2155853638703,22.45221038,24.3248738459606,14.4622945987048,2.554,3.22979105613906,7.77701944,9.83334450274672,5.84639106413672
2006-Q2,-2159.040067,-2159.0400672,-320.2919674,-179.662819695128,272.42648579,249.058975502357,4123.5,3275.77021095393,25.9,-11.0,36.9,1916.5944512,1186.12629956116,2.08852278134283,40.5,5.5,35.0,0.6,0.6,0.0,39.9,4.9,35.0,1384.210343,1384.210343,1712.9188136,1933.06202294964,12.9819926419631,14.8225389792439,469.68377893,464.754207372228,11980.3,11108.3071085907,25.9,-11.0,36.9,15547.112935,14890.3336819125,3543.2504102,3543.2504102,2033.210781,2112.72484264477,15.4166146475978,20.5582261336465,197.25729314,215.695231869871,7856.8,7832.53689763674,13630.518484,13704.2073823514,24.388326372,-672.3911145,1090.9456812,1763.3367957,-32.36518517,0.0,32.365185174,813.19386038,224.66308001,-588.5307804,50.624,2021.1887832,-1970.564783,3843.01,5176.87757604,3195.9947985,1980.8827776,3.04769666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.086604642825,,,,,,,,,,,,,-13832.02,0.0,13832.02,-17782.28,25027.02,42809.3,-31614.3,25027.02,56641.32,-3320.53,0.0,3320.53,72401.75,72714.99,313.24,1665.93,1665.93,0.0,0.0,0.0,0.0,622.4,1565.27,942.87,-29806.15,6756.95,36563.1,,0.0,,-4495.95,2501.0,6996.95,39061.58,83638.87,44577.29,-30703.23,14202.36,44905.59,12244.36,14955.0,2710.64,-18458.87,29157.36,47616.23,25490.05,25490.05,11157.93,163313.3,152155.36,11.954,10.9174521189455,-2.67718748805765,11.9115395258842,36.427854,33.2722385001134,19.2228847337855,8.23,8.23051884906968,3.03627344978326,11.2449740921853,25.0833712,25.0835718440708,14.4919197507122,3.724,2.6869332698758,11.3444828,8.18866665604263,4.73096498307332
