country,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU
1998-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171428569346622,-0.113960115386623,65.3315605441118,67.7496587821445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5944,-13.274357614617,-39.9659608549832,,35.979,,,7.57573333333333,0.644772735324331,6.61237662776297,,28.409,,,2.01866666666667,,7.57,
1998-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.770108382617094,-0.741797428876359,64.828436719867,67.2279129806687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.95866666666666,-6.6260874398955,-40.2967833659143,,33.595,,,7.5176,-0.767362455559854,3.96061511229118,,28.191,,,1.44106666666667,,5.404,
1998-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.287438918570847,-0.544724768975118,64.642094562433,67.0346737946193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15466666666666,2.18782556928114,-31.5112219451372,,34.33,,,7.3528,-2.19218899648824,-0.256836926638688,,27.573,,,1.80186666666667,,6.757,
1999-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.746056821330813,-1.62516317361202,64.1598278064989,66.5345570381177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1824,11.2263326536557,-7.95931157498916,,38.184,,,7.0808,-3.6992710260037,-5.9304920820491,,26.553,,,3.1016,,11.631,
1999-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0333222207046919,-1.76079256121662,64.1812072859243,66.5567278300588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.588,13.8042111879321,20.7787876261152,,43.455,,,6.9392,-1.999774036832,-8.40226688725404,,26.022,,,4.6488,,17.433,
1999-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133244499978606,-1.130286953914,64.095689357196,66.4680446508595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3738666666667,15.4113450696122,49.2841196606638,,50.152,,,6.92773333333333,-0.165244792867578,-7.84647582561811,,25.979,,,6.44613333333333,,24.173,
1999-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033355569456393,-0.812204070132505,64.117068839378,66.4902154456594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5437333333333,16.2246769819748,69.7902709000874,,58.289,,,7.04666666666667,1.71677123830787,-4.16349327240416,,26.425,,,8.49706666666667,,31.864,
2000-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.366788928086312,-0.433188937905787,63.8818945298617,66.246336697144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1013333333333,16.4542194925286,77.7707940498638,,67.88,,,7.29573333333333,3.53453169347208,3.03543855684856,,27.359,,,10.8056,,40.521,
2000-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.702811247085559,-1.16588940487864,63.4329253902545,65.7807499920543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6306666666667,8.44873305833826,69.4051317454838,,73.615,,,7.4968,2.75594868233488,8.03550841595573,,28.113,,,12.1338666666667,,45.502,
2000-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.269632622429317,-1.30086724320595,63.2618895300412,65.603383630797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1344,2.56605311417509,50.5503270059021,,75.504,,,7.64986666666667,2.04176003983922,10.4238038415644,,28.687,,,12.4845333333333,,46.817,
2000-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.270361609873852,-1.60053350984859,63.0908536670711,65.4260172666811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6136,-2.58661792752702,26.183327900633,,73.551,,,7.75493333333333,1.37344441733188,10.0510879848628,,29.081,,,11.8586666666667,,44.47,
2001-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.304981358170932,-1.53949129471476,62.8984383246756,65.226480110624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0672,-7.88432516213242,-0.188568061284634,,67.752,,,7.81226666666667,0.739314328943304,7.07993713220513,,29.296,,,10.2549333333333,,38.456,
2001-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.203942899096649,-1.04482642114842,62.7701614260698,65.0934553361077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.02,-5.79613885936944,-13.2989200570536,,63.825,,,7.82826666666667,0.204806116876024,4.42144203749156,,29.356,,,9.19173333333333,,34.469,
2001-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.340599458777422,-1.11524163964031,62.5563665959789,64.8717473795334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4698666666667,-3.23227575401489,-18.2003602458148,,61.762,,,7.80346666666667,-0.31680065404006,2.00787813295221,,29.263,,,8.6664,,32.499,
2001-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0683527024467513,-0.779396814895272,62.5991255630997,64.9160889719917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4162666666667,-0.325442828923934,-16.3016138461748,,61.561,,,7.7376,-0.844069302532212,-0.22351363433169,,29.016,,,8.67866666666667,,32.545,
2002-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341530053992079,-0.135961935652935,62.812920390434,65.1377969257073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8586666666667,2.694887997271,-6.68910142874009,,63.22,,,7.6304,-1.38544251447477,-2.32796286182414,,28.614,,,9.22826666666666,,34.606,
2002-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.204220556936124,-0.136239782632623,62.6846434945848,65.0047721540497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5378666666667,4.02878835811451,3.04269486878181,,65.767,,,7.76453333333333,1.75788075767107,-0.814143616296506,,29.117,,,9.77333333333333,,36.65,
2002-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341064119400603,0.546821601947202,62.898438321919,65.2264801077653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4552,5.23058676844012,12.0543376186004,,69.207,,,8.13973333333333,4.83222859497888,4.30919591292758,,30.524,,,10.3154666666667,,38.683,
2002-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237933376446233,0.717213112502636,63.0480946999503,65.3816756742227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6125333333333,6.27104194662389,19.470119068891,,73.547,,,8.75573333333333,7.56781548945094,13.1582575130962,,32.834,,,10.8568,,40.713,
2003-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0339097989936549,0.408441113872284,63.0694741821324,65.4038464690225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0117333333333,7.13421349613173,24.6346093008542,,78.794,,,9.61306666666667,9.79167935676431,25.9837841615992,,36.049,,,11.3986666666667,,42.745,
2003-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0338983041468564,0.579809001221972,63.0480946999503,65.3816756742227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4896,7.03353047186335,28.2345249137105,,84.336,,,10.2810666666667,6.94887514216761,32.4106192258818,,38.554,,,12.2085333333333,,45.782,
2003-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644286202741266,0.883752551103658,63.4543048751933,65.8029207897128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0488,6.93298235628913,30.309072781655,,90.183,,,10.76,4.65840120350678,32.1910627702791,,40.35,,,13.2888,,49.833,
2003-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0673854472205628,0.576466600381606,63.4115459080724,65.7585791972544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6925333333333,6.83499107370568,31.0005846601493,,96.347,,,11.0498666666667,2.69392812887236,26.201498446732,,41.437,,,14.6426666666667,,54.91,
2004-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43830074264405,0.983050850855038,63.6894791847096,66.0467995382282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4234666666667,6.73710650046188,30.5150138335406,,102.838,,,11.1504,0.909814899727303,15.9921218341702,,41.814,,,16.2730666666667,,61.024,
2004-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.604229607826107,0.406917601040963,63.3046484944054,65.6477252203967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.744,8.46185262257142,32.256687535572,,111.54,,,11.468,2.84832831109198,11.5448461897598,,43.005,,,18.276,,68.535,
2004-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.439040865477211,0.202156332972985,63.5825817710425,65.9359455613704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6581333333333,9.79738210507441,35.7994300477917,,122.468,,,12.0029333333333,4.66457388675736,11.5514250309789,,45.011,,,20.6552,,77.457,
2004-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201748489968197,0.472016187729948,63.7108586696484,66.0689703358867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1714666666667,10.7579122709606,40.7859092654675,,135.643,,,12.7546666666667,6.26291351003087,15.4282404614234,,47.83,,,23.4168,,87.813,
2005-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.100671146801163,-0.0671366254964035,63.6467202175888,66.0024579457698,279.7767399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2904,11.3872444578784,46.9194266710749,,151.089,54.0034171725653,13.84,14.1269169053676,10.7588091054327,26.6942612405616,51.9,52.9759383951284,18.9350760231403,,26.1634830946324,,98.1130616048716,35.068341149425
2005-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.167954311777567,0.371496118952073,63.5398228066783,65.8916039717708,300.9870838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8757333333333,8.898728563959,47.511206741976,,164.534,54.6648041911757,15.26,14.9214618438439,5.62433363060603,30.1138981848966,57.225,55.9554819144148,18.5906588442168,,28.9542714894894,,108.578518085585,36.074145346959
2005-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572005380737901,0.504371216249362,63.9032740120438,66.2685074919438,322.050694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9338666666667,6.96998796601309,43.7126433027403,,176.002,54.6504023369687,14.83,14.9087777430539,-0.0850057516001723,24.2094522149073,55.6125,55.9079165364519,17.3599739351755,,32.0250889236128,,120.094083463548,37.2904284017932
2005-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.802944127802834,1.10738254558332,64.4163815981973,66.800606581433,327.9569211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4706666666667,5.40505221531574,36.7671018777231,,185.515,56.5668806066859,15.53,15.3811943126175,3.16871428165031,20.592679641053,58.2375,57.6794786723156,17.5875168235063,,34.0894723540492,,127.835521327684,38.9793637831796
2006-Q1,586.5333333,741.787892243781,2199.5,2781.70461434254,-3983.142514,-4631.79778969758,-14936.78443,-17369.2417018671,-3833.4964,-3833.4964,-14375.6115,-14375.6115,38800.96,40808.5075512343,145503.6,153031.903326253,31570.85442,33085.0012537805,118390.7041,124068.754738728,33.6505235634751,0.0,0.0,0.0,0.0,0.0,0.0,2049.466667,2317.89992892024,7685.5,8692.12472812378,4231.94048,3583.28520430242,15869.7768,13437.3195281329,5.96756133556741,6.20717075640962,0.0,0.0,0.0,0.0,52120.26667,54144.8706365253,195451.0,203043.264871085,58401.673817,60046.0557697479,219006.2768,225172.709127342,1462.933333,1576.11203667646,5486.0,5910.42011378123,8215.082994,8215.082994,30806.56123,30806.56123,30.4701842932757,38.1184769074435,3833.4964,3833.4964,14375.6115,14375.6115,13319.30667,13336.363085291,49947.4,50011.3615448324,26830.819397,26961.0545159675,100615.57273,101103.954388614,-6874.694419,-25780.10407,-4089.173333,-15334.4,-62.50666667,-234.4,4026.666667,15100.0,3879.466667,14548.0,3872.8,14523.0,-6.666666667,-25.0,2231.733333,8369.0,0.0,0.0,2231.733333,8369.0,22674.13333,85028.0,28716.15999633,107685.6,4020.000000333,15075.0,24696.16,92610.6,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.531032200520761,1.74672489879231,64.758453326894,67.1553393125235,351.8242558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.12,55.144253349,11.4685874774277,36.8669791042035,195.45,206.79095005875,58.7767746679477,14.67,15.1734565162595,-1.35059600792913,7.40812463117302,55.0125,56.900461935973,16.1729786954538,37.45,39.9707968327405,140.4375,149.890488122777,42.6037959724939
2006-Q2,1128.166667,767.297761461873,4230.625,2877.36661785845,-7746.408459,-7120.38680601742,-29049.03172,-26701.4504977583,-4332.5341,-4332.5341,-16247.00288,-16247.00288,39262.44159,38764.9753984358,147234.156,145368.657729699,28311.6657,28079.3522538802,106168.7464,105297.5709698,29.2749031052134,0.0,0.0,0.0,0.0,0.0,0.0,2667.633333,2317.21677610444,10003.625,8689.56291433919,2891.668267,3517.68992398258,10843.756,13191.3372222417,5.79838305133012,6.0286524677646,0.0,0.0,0.0,0.0,55639.2,54831.8325351988,208647.0,205619.372016286,61198.5016,60666.7392352858,229494.381,227500.272152867,1539.466667,1549.91901464256,5773.0,5812.19629648074,10638.07673,10638.07673,39892.78772,39892.78772,32.644767532788,39.8356228019428,4332.5341,4332.5341,16247.00288,16247.00288,16376.75841,16066.857136763,61412.84404,60250.7142865868,32886.835907,32587.3869814056,123325.63464,122202.701183068,-16346.75903,-61300.34637,-4588.32,-17206.2,-1.386666667,-5.2,4586.933333,17201.0,7627.733333,28604.0,7627.733333,28604.0,0.0,0.0,4595.093333,17231.6,0.0,0.0,4595.093333,17231.6,4330.4,16239.0,16551.839999333,62069.4,4586.933333,17201.0,11964.90667,44868.4,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330141956137119,2.25437415705658,64.9722481514716,67.3770472633804,362.6613076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.639,53.498871569,-2.98377742026285,21.9327120131705,208.64625,200.62076838375,55.3190440169664,17.875,17.487853787916,15.2529337608506,17.1993332217034,67.03125,65.579451704685,18.0828366110168,37.764,36.011017781084,141.615,135.041316679065,37.2362074059496
2006-Q3,1427.14,1130.51187835212,5351.775,4239.41953140497,-11168.37541,-11261.3107027669,-41881.4078,-42229.9151218159,-4255.743667,-4255.743667,-15959.03875,-15959.03875,38857.95963,38382.1337821082,145717.3486,143933.001709594,24860.98055,23995.5912906934,93228.67707,89983.4673691826,25.6742237344068,0.0,0.0,0.0,0.0,0.0,0.0,3166.606667,2773.61152555448,11874.775,10401.0432190478,3646.916883,3553.98159723311,13675.93831,13327.4309881841,5.78874070869854,6.06263037484562,0.0,0.0,0.0,0.0,55306.4,55067.134601154,207399.0,206501.754763941,62119.92355,61394.7277239416,232949.71331,230230.228971173,1739.466667,1643.09964720236,6523.0,6161.62368764278,14815.2923,14815.2923,55557.34611,55557.34611,39.6139956997137,47.0322363161284,4255.743667,4255.743667,15959.03875,15959.03875,16448.44037,16685.0008190458,61681.65138,62568.7530543472,37258.943004,37399.1364332482,139721.03624,140246.76160199,5154.272781,19328.52293,-5152.106667,-19320.4,0.0,0.0,5152.106667,19320.4,3057.333333,11465.0,3050.666667,11440.0,-6.666666667,-25.0,3628.96,13608.6,0.0,0.0,3628.96,13608.6,28481.06667,106804.0,35160.693337,131852.6,5145.440000333,19295.4,30015.25333,112557.2,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394866730023392,2.07427233051682,65.22880194317,67.6430968066956,363.1216976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.306,55.8756269096,4.44262705155301,19.0518294740969,207.3975,209.533600911,57.7034097097149,17.952,17.7947952622666,1.75516949119684,19.3578411922961,67.32,66.7304822334998,18.3768920101842,37.354,38.0808316473334,140.0775,142.8031186775,39.3265176995307
