country,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT
1993-08,,,,-39.8,-22.5,,,,,,,-21.3,97.2587145964139,,19.2,-33.2,-11.5,-17.6,-9.2,-44.4,,,,,,,104.048562365893,96.2336699769235,0.8675,1.1717858671,,-0.340908480969126,2.41339031570233,61.9223135651889,76.7048172501199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3275755958601,3.43874794473446,61.9425692197239,66.9795485020365,,0.610873177119116,-0.783132303984468,55.9279125495846,,,,,,,,0.43097293181251,3.99980587483424,68.7249695414637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.67,99.8707503623694,-0.113340655505906,,,6.6,6.6,6.0,,53.8104711280995,8.68440368305924,50.9833397392387,55.0938676788415,160577.531013132,0.183313291070627,4.78733207257028,50.9833397392387,55.0938676788415,53.9794492892091,3130.0,,,,,,,,,,,,,79.0,85.0,51.0,69.0,130.0,154.0,34809.0,32711.4340855767,186.342,224.137774460501,5.618620549,6.91477878339336,98.3705648462089,-33.2,97.4742617615655,-11.5,97.7907265002082,-30.76038,97.8614208439296,-6.67,99.1236620107615,32.7114340855767,100.140232475641,8.881784197001e-16,97.7641092946374,98.1501545673104,1.19863105921459,65.84028998193,99.5114461854617,99.3860620593115,67.3460746044372,,,,,,,,,,,,,4.8,5.1,2.4,3.2,3.4,4.1,29.9054660587078,34.3151968432308,3607.95228691006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998830979001231,-0.587559075233127,40.6330387472582,49.3154577417284,83.6000664515587,85.2648116002342,,,,,,,38.7653841115356,45.733690478686,-0.723177831028664,-2.5416440604535,38.4619524809899,44.7369830369172,53.7607091855406,66.5309005981337,-0.819586464943805,-0.866923938435384,843.49824180454,1055.5176986087,18074.0,22.6748102129739,-2.95700308168561,-0.614928031773469,,78.0258309805013,84.4905367092596,,,59.1093859706854,63.7231460116933,10.4688586214887,20.9681966843352,45.7244861257277,2.75990778097983,3.33923207397258,3.35182056182713,-14.2134734855845,2.39422,2.89678382417121,3.61694524495677,4.06360620975716,2.28839908312934,-18.8758763790882,3.1377,3.52517838696433,-0.857037463976945,-0.724374135784578,-0.74348,-0.628394562793122
1993-09,,,,-44.3,-22.4,,,,,,,-21.4,97.4688400996161,,19.1,-33.5,-11.7,-18.4,-9.5,-44.8,,,,,,,104.181191673597,92.0626198430534,0.8299,1.2082093812,,0.950208371869868,1.5678768895044,62.5107045727409,77.433672845258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.712377527366813,3.40030905624322,61.501304276729,66.5024012505762,,0.121432586710229,0.0606788307979709,55.9958272604866,,,,,,,,-1.00600966588598,4.0195982229644,68.0335897049994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.67,99.7892360794568,-0.226938604635239,,,6.61,6.44,5.83,,53.8104711280995,8.68440368305924,49.7749977042485,55.5175307310337,156771.727360595,0.768984044942824,4.73637649785651,49.7749977042485,55.5175307310337,54.0552631224804,3092.0,,,,,,,,,,,,,81.0,85.0,52.0,69.0,132.0,154.0,31577.0,31279.3137438676,190.992,224.723552077401,5.817829134,6.90404238279337,98.5219418430897,-33.5,97.7917863170883,-11.7,97.9988122736639,-30.15808,98.1714873531716,-8.67,99.0916621227238,31.2793137438676,99.926609634584,-0.17,97.9583505277676,98.3109452321242,1.68412000129191,66.0937747647046,99.5844865011261,99.4599615440442,67.4713022510209,,,,,,,,,,,,,4.9,5.1,2.4,3.2,3.5,4.0,35.7862536944522,34.230003102269,3598.99488666731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.335799744541281,-0.200685143771307,48.9810059780003,49.4810589228444,84.8785974026259,84.3308295374974,,,,,,,47.3088331518209,45.6098837576415,1.46299965654652,-2.97189133349584,47.5489611730127,45.3914849450966,68.5355054861822,65.7944751455607,1.18528207518378,-15.9700865242829,972.071753820226,1068.0285606907,20829.0,22.9435706740102,1.25106312742697,-0.378838650954047,,85.2273429968702,85.5475666601942,,,64.8793297021357,64.7616603362628,-0.456823214077625,14.3388750568897,45.5156060585877,3.68138329919267,3.39269638636764,1.6010960367742,-14.1035046165479,3.05518,2.81559873104651,4.24402940113267,4.05231523341085,-0.277856065855841,-17.9526452186791,3.52212,3.36301641220766,-0.562646101939993,-0.659618847043206,-0.46694,-0.547417681161157
1993-10,,,,-48.8,-14.1,,,,,,,-15.8,97.8294124575618,,16.7,-27.0,-3.8,-10.2,-11.2,-39.7,,,,,,,104.089659649917,92.8724247892569,0.8372,1.1678091404,,0.0753010701355672,1.64435858771618,62.5577758022334,77.4919812295557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0896865153085786,3.46749170815431,61.4461459000538,66.442757564298,,-0.242570613649704,-0.963275042152913,55.8599978386826,,,,,,,,-0.0430488628570882,4.16690581368568,68.0043020182705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.67,99.9524189904675,0.11372739367792,,,6.59,6.26,5.59,,54.8911835189567,8.8588184850621,65.7528978107971,55.0715989582603,207095.848200984,-0.803226957145781,3.08049163100573,65.7528978107971,55.0715989582603,54.1689838723875,3072.0,,,,,,,,,,,,,86.0,85.0,55.0,69.0,141.0,154.0,28930.0,30448.9129570108,211.032,224.366430564609,6.428105385,6.84160055843414,98.7300879797354,-27.0,98.1830672725823,-3.8,98.2224197914579,-26.95872,98.6413062944181,-7.67,99.0791060240064,30.4489129570108,99.6426282400093,-0.329999999999999,98.2193669028612,98.5270115935362,2.28497520514952,66.3930676704168,99.627538011819,99.5035194672026,67.5967171892683,,,,,,,,,,,,,5.2,5.1,2.6,3.2,3.7,4.0,31.4117776750988,30.8460581614269,3243.20173927939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.881921485876896,-0.757660964611822,50.6725265425784,49.9174430129244,92.054228476832,82.0554048158326,,,,,,,48.980377529268,46.0547479663925,1.47211516490799,-0.233285747710245,48.6484821310639,46.0596998785503,70.9942120461363,66.9105795561731,-3.60309177139662,-23.8428494812223,970.578340976487,1029.54651150429,20797.0,22.1168927669904,-2.28839775190572,-5.63032140398646,,85.2840478158968,83.5898980679323,,,65.0962448800098,63.4925720993547,4.39017537287224,24.2794224229247,47.5138209865853,3.44854276158624,3.33299906289581,-1.75958343079869,-13.475453584016,2.88712,2.79038681545637,4.23936932632585,4.19809176912759,3.59736415654019,-8.99644085782372,3.5492,3.51464242911362,-0.790826564739608,-0.865092706231776,-0.66208,-0.724255613657243
1993-11,,,,-47.5,-14.3,,,,,,,-15.6,98.1545707641872,,15.6,-27.2,-4.0,-10.6,-11.3,-39.0,,,,,,,103.106906288888,96.4555343457464,0.8695,1.1440175817,,-1.12866819691686,1.58484656838208,61.8517060820551,76.617353882257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0897670242245018,3.46427530240843,61.501304276729,66.5024012505762,,-0.0607907333589679,-1.37972347510362,55.8260401363422,,,,,,,,0.330856647335277,4.21263742324388,68.2292987719719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.67,100.449398759264,0.34079460421258,,,6.22,6.18,5.25,,54.9812428848615,8.87335305189567,68.0661890212845,55.6587079496986,214381.808536151,1.06608306739614,3.98547518761927,68.0661890212845,55.6587079496986,55.1924706215508,3048.0,,,,,,,,,,,,,96.0,85.0,60.0,68.0,156.0,153.0,25743.0,30104.0785909339,233.102,224.55425820134,7.104201683,6.83908558696652,98.98300012113,-27.2,98.6049096814752,-4.0,98.4666061000711,-27.60151,99.2862735627702,-4.67,99.0971582045152,30.1040785909339,99.3497876558431,-0.0399999999999992,98.5570924214359,98.8065769040584,2.96979668769346,66.7452042945188,99.634421307013,99.5104837302055,67.722375584207,,,,,,,,,,,,,5.7,5.1,2.8,3.2,4.1,4.0,32.5348241185953,32.7678509209558,3445.26196971858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.194439316276958,1.54183554456226,51.1058481686895,49.8203838780271,91.6676958637186,84.4334908979964,,,,,,,47.8660146109699,45.8162319461023,-0.0367118882296899,1.26214201888202,48.8825736898748,46.042790493012,72.6333497527724,68.9825804853476,-6.18214798515814,-24.798727212501,707.784349629726,965.898422587061,15166.0,20.7495937264163,2.3943509486551,-0.646679130504408,,90.0472526141251,85.5913335853017,,,68.2415149591839,65.325444158776,2.01417548896465,29.6041945687174,48.4708327227677,3.50533640023002,3.25355639096577,-2.38351917990114,-9.41189444965258,3.04789,2.82896728194473,4.12829212190914,3.92181328206581,-6.58104925417573,-14.3278886162144,3.58955,3.41001664875622,-0.622955721679126,-0.66825689110004,-0.54166,-0.581049366811484
1993-12,,,,-46.1,-14.3,,,,,,,-15.0,98.5369220088049,,14.5,-26.4,-4.2,-11.1,-11.8,-38.1,,,,,,,102.715229464317,96.9436359571567,0.8739,1.1331882256,,-0.342465141439234,1.86697764606622,61.6398855493386,76.3549661529171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149476777415976,3.55486850605865,61.5932344444306,66.6018068968698,,0.304136069350009,-1.07978364249869,55.9958272604866,,,,,,,,0.231941515190497,4.21334432528311,68.3875508413475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.67,101.216891129864,0.452849578764337,,,5.76,6.04,5.25,,55.4765693973377,8.95329316948032,53.9757796724036,55.5931929523799,170002.543549196,-0.117708440838988,2.8989226892201,53.9757796724036,55.5931929523799,55.2303775381865,3011.0,,,,,,,,,,,,,92.0,84.0,77.0,69.0,169.0,153.0,24613.0,29136.4248520015,269.017,227.176554185767,8.201772812,6.83864871906897,99.2813489156089,-26.4,99.0465314185937,-4.2,98.7450987930552,-23.33247,100.068341526369,-0.67,99.1497552096256,29.1364248520015,99.1028846963689,0.280000000000001,98.9778937171647,99.1549113900191,3.70567644118582,67.1548498144104,99.6044925442678,99.4802029171307,67.8483318773275,,,,,,,,,,,,,5.5,5.1,3.6,3.2,4.4,4.0,32.4908643981335,32.6454302269476,3432.39047068771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.40621540108341,3.82395122732448,50.625539860229,49.1198019670554,82.4206464269309,86.0642301826246,,,,,,,44.0121761851891,46.475937892716,1.28448874388007,4.56175516530887,48.6059200294619,46.634204954263,93.7692033920108,70.2753441335124,-14.912535086884,-21.8770383615937,358.279075043347,821.858481415107,7677.0,17.6553032815786,-0.782319856772906,0.581466575702432,,109.667119997303,84.9217355869871,,,82.2759269676365,65.095877958458,2.3591750582648,36.9949680722714,49.6143445188965,3.41288476942442,3.57278595235642,9.81171134076754,3.2824875939116,2.98252,3.12225764376428,4.11464698478087,4.04754773920801,3.20602864285204,-9.33519626795828,3.59579,3.53715196929388,-0.701762215356448,-0.474761786851589,-0.61327,-0.414894325529604
1994-01,,,,-44.5,-12.0,,,,,,,-7.9,99.0539885292406,,11.2,-17.1,4.6,0.2,-4.8,-34.7,,,,,,,102.563051716139,98.7962034368278,0.8906,1.1242027497,,0.267277107599547,1.15562406195382,61.8046348525625,76.5590454979592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746268389140845,3.08491123704072,62.0528852829388,67.0988351283378,,1.63735597857664,0.41941232256635,56.9126782858896,,,,,,,,0.673573666010396,3.62690135817711,68.8481913746443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,102.072010621128,0.901615993721904,,,5.46,5.81,5.25,,55.4765693973377,8.95329316948032,48.5484275150517,55.7179580298087,152908.512169066,0.224425097395718,3.63906417101045,48.5484275150517,55.7179580298087,55.2682844548222,,21.0,22.0,24.0,16.0,46.0,37.0,70.0,62.0,81.0,51.0,151.0,114.0,91.0,84.0,105.0,67.0,196.0,151.0,27346.0,30835.373975562,285.782,221.25241450224,8.73177227,6.70424572049742,99.6202596383142,-17.1,99.4972440889696,4.6,99.0582697782692,-21.63138,100.906093994848,7.33,99.2337729183606,30.835373975562,99.0143203140684,-1.1,99.4850899461031,99.57476261073,4.46557363517597,67.6246307593303,99.5454801117404,99.4204963247244,67.9746390096913,7.4,7.4,7.7,4.9,7.5,6.1,5.1,4.5,4.4,2.8,4.7,3.6,5.5,5.0,4.9,3.1,5.2,4.0,38.767635113321,34.9465148267781,3674.33002540629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907508240835914,0.655306605692985,44.7835290214545,49.5655682177888,74.1547951618924,85.9763462527734,,,,,,,43.0835404199407,47.9292285476051,0.241183156164115,1.96430961569098,42.1790426875628,46.7466788016237,53.2794944459777,66.191006879113,30.6531045581368,-11.8201645079563,1156.22822511384,1073.7836210432,24775.0,23.067201856537,0.496088002268869,-0.0770857050013522,,75.3607044862545,85.3430221285526,,,57.3306815121179,65.1514698845301,7.21082590484372,49.7959183673469,53.1919485259835,2.83562766674152,3.26004616124081,-8.75338728057134,-2.58093700122185,2.52541,2.90339711120107,3.39543004715922,3.94503314836773,-2.5327580413008,0.715061330142646,3.02397,3.5134465219363,-0.559802380417696,-0.684986987126917,-0.49856,-0.610049410735232
1994-02,,,,-44.6,-11.9,,,,,,,-7.5,99.480674046501,,9.9,-17.2,4.7,0.1,-4.9,-29.5,,,,,,,102.399913635981,98.507779757358,0.888,1.1419397764,,0.190404348973406,0.998080909422319,61.9223135651889,76.7048172501199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.622222890514535,3.12784742437215,62.438992539394,67.5163394397749,,-0.47732692533327,0.300661273467277,56.6410187485028,,,,,,,,0.771150355043849,3.68658215953593,69.3791144468711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.33,102.65112810747,0.223389977999169,,,5.39,6.06,5.15,,55.5215990802901,8.9605604528971,46.8247824827265,55.520555346343,147479.706111059,-0.354289156397355,1.49306493205848,46.8247824827265,55.520555346343,55.3440982880936,,21.0,21.0,23.0,15.0,44.0,37.0,70.0,62.0,82.0,49.0,152.0,112.0,91.0,84.0,106.0,64.0,196.0,148.0,28427.0,30827.6528893344,271.653,218.695018592491,8.29509256,6.67159526057994,99.9741353968166,-17.2,99.912567979798,4.7,99.401880090252,-15.46034,101.692412384167,9.33,99.3271042295991,30.8276528893344,99.1769897636528,-0.800000000000001,100.049693902927,100.042135290111,5.1994891047206,68.1351902219034,99.4700466237996,99.3441755169662,68.1013480041343,7.2,7.3,7.4,4.8,7.3,6.0,5.2,4.6,4.5,2.7,4.8,3.5,5.5,5.0,5.0,3.0,5.2,3.9,33.4055860028377,34.8845859806613,3667.81873179509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16014409236896,2.75823936161674,48.4537109871904,50.6362559114944,77.9903880150938,90.2410439196145,,,,,,,46.1944702335228,47.8571911959114,1.95927949051911,4.16260389522647,45.8961328941358,47.6625768918828,60.4601206378926,65.9824651564271,-0.175438271638442,-9.78087300148052,942.996872518676,1071.8997936173,20206.0,23.0267331562846,0.873344265469319,1.50541199190141,,73.9997888296179,86.0883605182906,,,56.3545632116846,66.0149560455268,-1.58679275524923,34.2369916921732,52.3479025403972,3.24740990990991,3.3503789746271,2.7709059601753,3.18468139976403,2.8837,2.97513652946887,4.05606981981982,4.13420140613279,4.7950993223802,2.51120821967351,3.60179,3.67117084864591,-0.80865990990991,-0.783822431505684,-0.71809,-0.696034319177048
1994-03,,,,-44.9,-11.9,,,,,,,-5.2,99.8942016158939,,8.8,-11.5,4.8,0.0,-5.1,-24.0,,,,,,,103.267431687495,96.0007123896595,0.8654,1.1703960768,,0.076016587208085,0.803982264666716,61.9693847946815,76.7631256344176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32391014443248,3.05505122693181,62.6412387703105,67.7350317123698,,0.839328766282648,1.81598077028202,57.1164231123745,,,,,,,,0.29470535318144,3.47758820573665,69.5835784111359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.33,102.96745123022,0.111445931506666,,,5.38,6.45,5.0,,54.6660351041948,8.82248206797817,50.728468610928,56.1839219809174,159774.786886914,1.19481267872085,3.09336796487741,50.728468610928,56.1839219809174,55.3820052047292,,20.0,21.0,20.0,15.0,39.0,35.0,68.0,62.0,71.0,48.0,139.0,110.0,88.0,83.0,91.0,63.0,178.0,145.0,31221.0,30970.0820765193,228.865,211.812764187881,6.997902449,6.51531813766591,100.332738790625,-11.5,100.288214428128,4.8,99.7557177938102,-11.23127,102.377845993013,10.33,99.4160208595562,30.9700820765193,99.5771484066377,-0.3,100.642452308381,100.532813899132,5.87401754361344,68.6668431634222,99.3944130507501,99.2676522705095,68.2285075417465,6.9,7.1,6.3,4.6,6.6,5.8,5.0,4.5,3.9,2.6,4.4,3.4,5.4,5.0,4.3,2.9,4.7,3.8,41.6521116138133,36.4261564395763,3829.90180793436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8867675752782,0.683946506093121,50.4323723883482,49.6808674536215,80.6465608436673,86.1446417580604,,,,,,,48.8875139527431,46.9394981206156,-1.61058961554436,2.18030328428586,48.3789221542514,46.8949283779613,72.9792228468332,70.3482521148343,7.03905087786931,1.4059380195398,1602.85200369464,1147.3513654498,34345.0,24.6475966186667,2.25119041768122,3.53396065062671,,93.3928369366901,88.0263734410172,,,71.4301680739328,67.1738608112639,-0.158794788273605,27.6503813217419,52.2647767993926,3.75954471920499,3.32775440119869,-0.675284008160033,-0.85569779204839,3.25351,2.87983865879734,4.78658423850243,4.22290417922456,2.14558422238909,5.31797996173377,4.14231,3.65450127670093,-1.02703951929744,-0.895149778025871,-0.8888,-0.774662617903588
1994-04,,,,-45.5,-11.1,,,,,,,-1.1,100.310639629292,,7.1,-5.8,9.6,15.0,2.4,-17.1,,,,,,,102.705983156547,96.3224157244527,0.8683,1.1754873878,,0.60767179807113,1.06829470133946,62.345955269517,77.2295935002159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0587033109237928,2.99455449978739,62.6044662891487,67.6952690060994,,-0.535077694074142,1.640340226253,56.8108058726472,,,,,,,,-0.121471845796082,3.370222865364,69.4990539540689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.33,103.185081886938,0.0,,,5.39,6.67,4.87,,56.1520146416235,9.06230242073211,51.1860183551251,56.6430634889613,161215.889188462,0.817211564902586,4.31376782149987,51.1860183551251,56.6430634889613,55.4957259546363,,23.0,21.0,16.0,14.0,39.0,35.0,69.0,62.0,58.0,48.0,127.0,110.0,92.0,83.0,74.0,63.0,165.0,145.0,32335.0,30386.1606198294,220.052,218.413845163415,6.760398954,6.65974856848993,100.676151978491,-5.8,100.631444969958,9.6,100.100298954003,-4.79106,102.953191048433,10.33,99.4951568177326,30.3861606198294,100.127551639446,0.0999999999999996,101.228271533563,101.017748334319,6.45811144441518,69.1957628302277,99.3381545151238,99.2107319689366,68.3561635321265,7.8,7.2,5.2,4.6,6.5,5.8,5.1,4.5,3.2,2.6,4.0,3.4,5.6,5.0,3.5,2.9,4.4,3.8,35.8215735327478,36.8676229870052,3876.31827602769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.00744636976519,-0.0047048138651125,47.6810410996671,49.1803593579921,79.8635845247967,78.4141236415716,,,,,,,47.4016967283457,46.7678385349509,-1.73172855147471,0.115454730558094,46.0380065661424,46.0828355140465,61.7609042307735,61.6334612333383,-15.0509665382537,-22.484063338012,1315.55670788028,974.663895359753,28189.0,20.9378950991074,-2.57282168267319,-2.59565039743692,,83.582903245101,85.7616118186558,,,64.3153502396631,65.2900720196667,-3.98841809061621,28.7769390657477,50.1802389865054,3.4286421743637,3.43029707639832,3.08143759535545,1.21888431107114,2.97709,2.97852695143666,4.42086836346885,4.36485350351567,3.36141475786886,3.21114408916804,3.83864,3.79000229710266,-0.992226189105148,-0.934556427117354,-0.86155,-0.811475345665998
1994-05,,,,-39.0,-11.2,,,,,,,0.3,100.634840483004,,5.1,-3.7,9.8,15.5,2.8,-14.7,,,,,,,103.127018053816,94.0039330702536,0.8474,1.1923987965,,1.54775416803058,1.4711434006242,63.3109173907994,78.4249177525685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146842826320177,2.95893659170961,62.6963964568503,67.794674652393,,-0.537954956374866,1.52532063974013,56.5051893266988,,,,,,,,-0.0572594560910984,3.25299766897617,69.4592591737864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.33,103.479280596488,0.222643931872724,,,5.08,6.97,4.6,,56.6023114711473,9.13497525489996,64.5218051934681,56.84216530646,203218.389133958,0.35150255871586,4.33811092245408,64.5218051934681,56.84216530646,55.9885158709001,,23.0,21.0,14.0,14.0,37.0,35.0,68.0,62.0,50.0,50.0,118.0,111.0,91.0,83.0,64.0,64.0,155.0,147.0,35000.0,29864.5587465362,194.287,215.511782582192,5.961219717,6.5788880905476,100.986352766355,-3.7,100.935160006926,9.8,100.41949407963,-4.53936,103.421934742454,12.33,99.5700804620548,29.8645587465362,100.717020180644,0.73,101.769589976988,101.465845532795,6.92500771092456,69.6962507653186,99.3205427158722,99.1929130030946,68.4843584228628,8.0,7.2,4.5,4.6,6.2,5.8,5.0,4.5,2.8,2.7,3.8,3.5,5.6,5.0,3.1,3.0,4.2,3.9,37.9205119466855,40.3879100592658,4246.44664367096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00791923896809,5.8872671609181,51.1528348510389,52.1350756296545,88.7141902558272,83.2803189130842,,,,,,,51.2091033658641,48.6880673650485,4.00056009657441,5.94550416375646,49.3436631238962,47.9264070429914,69.0768720681904,70.068656193394,6.27998223131855,-12.4734212582007,1297.68242290678,1035.87261480342,27806.0,22.2527911909435,0.895087511915135,2.23831442169786,,84.8304092636846,86.5292532960618,,,65.6602243424824,66.7109815299676,-3.23663084568662,25.3976991247867,48.5560898930289,3.63187396742978,3.60857112884161,5.19704411812831,7.0803930614067,3.07765,3.05790317458038,4.29068916686335,4.29101979295113,-1.69155071310134,3.92650165935595,3.63593,3.63621017254678,-0.658815199433562,-0.682448664109519,-0.55828,-0.578306997966406
