country,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU
1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.525064999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4627446709388,43.4627446709388,13.5175345494407,13.5175345494407,153.209,,,14.6556162835737,14.6556162835737,68.5651346204406,68.5651346204406,51.662,51.662,,28.8071283873651,28.8071283873651,,,
1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39956166566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6646543276897,40.6646543276897,-6.43790530127288,-6.43790530127288,138.242,,,20.3496823424833,20.3496823424833,38.8524504786035,38.8524504786035,69.18,69.18,,20.3149719852064,20.3149719852064,,,
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36083666566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4315264939281,63.4315264939281,55.9868823248198,55.9868823248198,213.183,,,24.4650389707915,24.4650389707915,20.22319837257,20.22319837257,82.223,82.223,,38.9664875231366,38.9664875231366,,,
1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32674166566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.081208121785,109.081208121785,71.9668659278236,71.9668659278236,362.885,,,30.164650605622,30.164650605622,23.2969652802727,23.2969652802727,100.35,100.35,,78.9165575161632,78.9165575161632,,,
1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38250833258333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.875831818076,119.875831818076,9.89595172455266,9.89595172455266,405.481,,,35.2690927176189,35.2690927176189,16.9219334867598,16.9219334867598,119.298,119.298,,84.606739100457,84.606739100457,,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42817083241667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0771560846916,79.0771560846916,-34.0341127269928,-34.0341127269928,271.09,,,40.644123881591,40.644123881591,15.2400607722098,15.2400607722098,139.335,139.335,,38.4330322031006,38.4330322031006,,,
1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45475916575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8625311919834,45.8625311919834,-42.0028065464764,-42.0028065464764,158.444,,,39.1972330061398,39.1972330061398,-3.55990174537021,-3.55990174537021,135.417,135.417,,6.66529818584359,6.66529818584359,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.523810833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5218779515001,37.5218779515001,-18.1862034730896,-18.1862034730896,132.22,,,33.6956226163006,33.6956226163006,-14.0357111150612,-14.0357111150612,118.737,118.737,,3.82625533519949,3.82625533519949,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62213583316667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4799191925887,27.4799191925887,-26.7629428673357,-26.7629428673357,99.536,,,23.6225265812838,23.6225265812838,-29.8943757464327,-29.8943757464327,85.564,85.564,,3.85739261130495,3.85739261130495,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1492074198988,20.1492074198988,-26.6766132800964,-26.6766132800964,74.678,,,19.0974704890388,19.0974704890388,-19.1556820845328,-19.1556820845328,70.78,70.78,,1.05173693086003,1.05173693086003,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.168,23.168,14.9821902032727,14.9821902032727,86.88,,,20.0832,20.0832,5.16157106527269,5.16157106527269,75.312,75.312,,3.0848,3.0848,,,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3434666666667,24.3434666666667,5.07366482504605,5.07366482504605,91.288,,,21.7616,21.7616,8.3572339069471,8.3572339069471,81.606,81.606,,2.58186666666667,2.58186666666667,,,
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3450666666667,28.3450666666667,16.4380860573131,16.4380860573131,106.294,,,21.1405333333333,21.1405333333333,-2.85395681690072,-2.85395681690072,79.277,79.277,,7.20453333333334,7.20453333333334,,,
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3570666666667,44.3570666666667,56.4895478578283,56.4895478578283,166.339,,,24.0752,24.0752,13.8817059172269,13.8817059172269,90.282,90.282,,20.2818666666667,20.2818666666667,,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6330666666667,47.6330666666667,7.38551993218668,7.38551993218668,178.624,178.62,,29.1698666666667,29.1698666666667,21.161471832702,21.161471832702,109.387,109.387,,18.4632,18.4632,,69.229,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.22,50.22,5.43096112504479,5.43096112504479,188.325,188.33,,33.2282666666667,33.2282666666667,13.9129878321921,13.9129878321921,124.606,124.606,,16.9917333333333,16.9917333333333,,63.719,
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3386666666667,42.3386666666667,-15.6936147617151,-15.6936147617151,158.77,158.77,,28.1642666666667,28.1642666666667,-15.2400365953485,-15.2400365953485,105.616,105.616,,14.1744,14.1744,,53.15,
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5573333333333,42.5573333333333,0.516470365938162,0.516470365938162,159.59,159.59,,23.2512,23.2512,-17.4443266171792,-17.4443266171792,87.192,87.192,,19.3061333333333,19.3061333333333,,72.4,
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.423142524209,66.8076177476523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944062393574176,49.9741333333333,49.9741333333333,17.4277836957203,17.4277836957203,187.403,187.4,,28.0498666666667,28.0498666666667,20.6383613175521,20.6383613175521,105.187,105.187,,21.9242666666667,21.9242666666667,,82.21,
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22206956430493,1.22206956430493,65.2104381413662,67.6240533107835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936518070463531,60.6474666666667,60.6474666666667,21.357715724935,21.357715724935,227.428,227.43,,27.728,27.728,-1.1474802019261,-1.1474802019261,103.98,103.98,,32.9194666666667,32.9194666666667,,123.45,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0571510222908606,0.0571510222908606,65.2477065734043,67.6627011485652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915426009364756,60.6514666666667,60.6514666666667,0.00659549395852753,0.00659549395852753,227.443,227.44,,28.7048,28.7048,3.52279284477784,3.52279284477784,107.643,107.643,,31.9466666666667,31.9466666666667,,119.799,
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.371269454260921,-0.371269454260921,65.0054617692915,67.4114902072727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.862324896417286,38.7701333333333,38.7701333333333,-36.0771709834992,-36.0771709834992,145.388,145.39,,29.9725333333333,29.9725333333333,4.41645067491615,4.41645067491615,112.397,112.397,,8.7976,8.7976,,32.99,
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.33375476989803,-1.33375476989803,64.1384483222493,66.5123862411738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.843581983778482,50.6890666666667,50.6890666666667,30.7425647233609,30.7425647233609,190.084,190.08,,27.9946666666667,27.9946666666667,-6.59893057643886,-6.59893057643886,104.98,104.98,,22.6944,22.6944,,85.101,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.12499999893486,-1.12499999893486,63.4168907793072,65.7641218966691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833352514630266,77.4808,77.4808,52.8550535552703,52.8550535552703,290.553,290.55,,30.1973333333333,30.1973333333333,7.86816536483139,7.86816536483139,113.24,113.24,,47.2834666666667,47.2834666666667,,177.31,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.12094395217983,-1.12094395217983,62.706022977456,65.0269429495642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823812683900686,67.9728,67.9728,-12.2714272439108,-12.2714272439108,254.898,254.9,,31.1816,31.1816,3.25944895796539,3.25944895796539,116.931,116.931,,36.7912,36.7912,,137.969,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247187179007845,0.247187179007845,62.861024226722,65.1876812154363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.816920274012019,72.4642666666667,72.4642666666667,6.60774113566996,6.60774113566996,271.741,271.741,,32.2904,32.2904,3.5559432485825,3.5559432485825,121.089,121.089,,40.1738666666667,40.1738666666667,,150.652,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61219284023611,0.61219284023611,63.2458549163371,65.5867555325531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83043157158716,93.2437333333333,93.2437333333333,28.675466712789,28.675466712789,349.664,349.66,,41.7042666666667,41.7042666666667,29.1537629347009,29.1537629347009,156.391,156.391,,51.5394666666667,51.5394666666667,,193.27,
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51550748115533,0.51550748115533,63.5718920299514,65.9248601639705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.848963497106291,125.9976,125.9976,35.1271506360392,35.1271506360392,472.491,472.489,,47.3757333333333,47.3757333333333,13.59924803857,13.59924803857,177.659,177.659,,78.6218666666666,78.6218666666666,,294.829,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.479233225482846,0.479233225482846,63.876549658627,66.2407939977294,1230.7714388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896438898355304,180.571733333333,180.571733333333,43.3136292543138,43.3136292543138,677.144,677.14,54.9713760768489,59.46,59.46,25.5072920595073,25.5072920595073,222.975,222.975,18.1183064065097,121.111733333333,121.111733333333,,454.621184481689,36.8530696703392
2006,3829.8133336,3829.813334,14361.8,14361.8,-35332.026303,-35332.026311,-132495.09866,-132495.09865,-16758.2733,-16758.2733,-62843.52488,-62843.52488,147194.3129,147194.3129,551978.6734,551978.67339,98933.82663,98933.826623,371001.84992,371001.84986,26.2843866901275,0.0,0.0,0.0,0.0,0.0,0.0,10467.413334,10467.413334,39252.8,39252.8,14182.581743,14182.581743,53184.68154,53184.68154,6.0350649892409,6.32071160390304,0.0,0.0,0.0,0.0,211023.46667,211023.46667,791338.0,791338.0,235673.461747,235673.461747,883775.48154,883775.48154,6637.6,6637.6,24891.0,24891.0,49514.608054,49514.608054,185679.78019,185679.78019,36.2108674702436,43.6853402944334,16758.2733,16758.2733,62843.52488,62843.52488,63829.15377,63829.15377,239359.32661,239359.32661,136739.635124,136739.635124,512773.63168,512773.63168,-20532.706629,-76997.649862,-18331.733333,-68744.0,-38.560000007,-144.6,18293.173334,68599.4,13886.133333,52073.0,13957.3333333,52340.0,71.199999996,267.0,11932.853333,44748.2,0.0,0.0,11932.853333,44748.2,70913.86667,265927.0,96765.493336293,362870.6,18364.373333996,68866.4,78401.12,294004.2,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20902016707308,2.20902016707308,65.2875955226166,67.7040664959685,1411.4913705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954034884352597,211.023,211.0632483956,16.8860953480353,16.8860953480353,791.33625,791.4871814835,56.0188524023841,69.797,69.5754476487606,17.0121891166508,17.0121891166508,261.73875,260.907928682852,18.5266213559236,141.226,141.487800746839,529.5975,530.579252800648,37.4922310464606
2007,6392.301667,6392.301667,23971.13125,23971.13125,-46662.804747,-46662.804756,-174985.51782,-174985.51782,-17031.789466,-17031.789466,-63869.2105,-63869.2105,150631.74579,150631.74579,564869.0467,564869.0467,93329.45323,93329.4532349999,349985.44969,349985.44963,22.4518401787632,0.0,0.0,0.0,0.0,0.0,0.0,15128.035,15128.035,56730.13125,56730.13125,16393.799114,16393.799114,61476.74668,61476.74668,6.2685514317771,6.6542498777159,0.0,0.0,0.0,0.0,233174.13333,233174.13333,874403.0,874403.0,264695.967444,264695.967444,992609.87793,992609.87793,8735.733333,8735.733333,32759.0,32759.0,63056.60387,63056.60387,236462.2645,236462.2645,36.7963392125534,43.3084070532182,17031.789466,17031.789466,63869.2105,63869.2105,82542.38754,82542.38754,309533.9533,309533.9533,171366.514209,171366.514209,642624.4283,642624.4283,-15610.573237,-58539.649636,-24453.386667,-91700.2,-134.826666633,-505.6,24318.56,91194.6,16861.333333,63230.0,16837.6,63141.0,-23.73333333,-89.0,5472.266666,20521.0,0.0,0.0,5472.266666,20521.0,79838.6666667,299395.0,102013.706666067,382551.4,24294.82666667,91105.6,77718.880003,291445.8,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16782644194232,4.16782644194232,68.0086691921165,70.5258544816577,1558.8274587,-56432.2666666667,-211621.0,17047.4666666667,63928.0,73479.7333333333,275549.0,27285.0,102318.75,54819.9333333333,205574.75,27534.9333333333,103256.0,-10612.0,-39795.0,2722.13333333333,10208.0,13334.1333333333,50003.0,8984.0,33690.0,10219.7333333333,38324.0,1235.73333333333,4634.0,,,,,,,25657.0,96213.75,67761.8,254106.75,42104.8,157893.0,,,52287.72,196078.95,,,,,52659.2666666667,197472.25,,,,,104946.986666667,393551.2,,,305638.933333333,1146146.0,305638.933333333,1146146.0,379810.653333333,1424289.95,495395.186666667,1857731.95,115584.533333333,433442.0,,,,,,,,,,,,,,1.03655753718202,233.173,233.2880754983,10.5299370078127,10.5299370078127,874.39875,874.830283118625,55.8454099302032,90.215,90.3292627439703,29.8292225153645,29.8292225153645,338.30625,338.734735289889,21.7938110763885,142.958,142.95881275433,536.0925,536.095547828736,34.0515988538147
