country,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR
1997-07,106.2291,,103.6819,101.633,6.865578,44.84953,102.0224,104.2615,43.25685
1997-08,105.5285,,103.5874,101.5911,6.820916,44.93224,102.1528,104.5366,43.37615
1997-09,103.9032,,103.369,101.4943,6.463508,44.95835,102.2998,104.8467,43.49309
1997-10,101.3641,,103.0211,101.3402,5.785528,44.92505,102.4594,105.1833,43.60762
1997-11,98.83907,,102.5839,101.1465,4.873598,44.84936,102.6153,105.5124,43.71968
1997-12,97.30748,,102.1663,100.9615,3.86386,44.77874,102.7447,105.7854,43.82925
1998-01,97.20625,,101.842,100.8178,2.8846,44.74564,102.8231,105.9507,43.93632
1998-02,97.98575,,101.6343,100.7258,2.092647,44.76065,102.828,105.9611,44.04088
1998-03,99.07417,,101.423,100.6322,1.44225,44.77111,102.7465,105.789,44.14297
1998-04,99.56669,,101.0558,100.4695,0.7779884,44.70975,102.5872,105.4531,44.24264
1998-05,99.61744,,100.441,100.1971,-0.03067148,44.53548,102.3689,104.9924,44.33995
1998-06,99.75626,,99.48693,99.77443,-1.130533,44.20702,102.1128,104.4522,44.435
1998-07,100.6062,,98.22612,99.21584,-2.478315,43.73802,101.8417,103.8802,44.52789
1998-08,101.9756,,96.78418,98.57699,-3.891102,43.18388,101.5731,103.3135,44.61874
1998-09,103.6654,,95.32189,97.92914,-5.209564,42.61622,101.315,102.769,44.7077
1998-10,105.7196,,94.10032,97.38792,-6.172307,42.15213,101.0617,102.2345,44.79489
1998-11,107.8999,,93.40424,97.07954,-6.53092,41.92028,100.8022,101.687,44.88049
1998-12,109.5624,,93.42368,97.08815,-6.188431,42.00763,100.5289,101.1104,44.96465
1999-01,109.4081,,94.06219,97.37103,-5.303128,42.37272,100.2464,100.5144,45.04756
1999-02,107.7638,,95.03933,97.80395,-4.177738,42.89067,99.96486,99.92038,45.12939
1999-03,105.4324,,96.05695,98.2548,-3.000717,43.42766,99.69447,99.34991,45.21032
1999-04,103.5821,,96.92745,98.64047,-1.813418,43.89897,99.44011,98.81325,45.29054
1999-05,102.6296,,97.55319,98.9177,-0.6182971,44.26012,99.20834,98.32426,45.37024
1999-06,102.6604,,98.02069,99.12482,0.7758481,44.55,99.01333,97.91282,45.44958
1999-07,102.893,,98.49643,99.33559,2.529121,44.8442,98.88104,97.63372,45.52876
1999-08,102.8424,,99.12253,99.61298,4.686615,45.20774,98.83877,97.54453,45.60794
1999-09,102.4006,,100.0221,100.0115,7.230049,45.69739,98.90039,97.67455,45.68729
1999-10,101.9739,,101.1683,100.5194,9.844197,46.30167,99.05448,97.99965,45.76696
1999-11,101.7254,,102.4792,101.1001,12.07874,46.98372,99.27728,98.4697,45.84709
1999-12,101.7067,,103.8405,101.7032,13.531,47.69168,99.54803,99.04094,45.92783
2000-01,101.7208,,105.0842,102.2542,14.1029,48.3485,99.85965,99.69841,46.00931
2000-02,101.6893,,106.0612,102.6871,13.97674,48.88538,100.2111,100.4399,46.09167
2000-03,101.7322,,106.6097,102.9301,13.35413,49.22705,100.5967,101.2535,46.17503
2000-04,101.5268,,106.6969,102.9688,12.43431,49.35751,100.9918,102.087,46.25955
2000-05,101.5061,,106.4443,102.8568,11.45917,49.33196,101.3627,102.8695,46.34534
2000-06,101.7159,,105.9768,102.6497,10.45509,49.20774,101.6757,103.53,46.43258
2000-07,101.5921,,105.357,102.3751,9.29739,49.01355,101.9088,104.0217,46.5214
2000-08,100.8205,,104.5521,102.0185,7.799688,48.73381,102.0398,104.2981,46.612
2000-09,99.14263,,103.459,101.5342,5.739196,48.32005,102.0414,104.3014,46.70455
2000-10,97.20341,,101.9631,100.8715,3.058829,47.71796,101.8821,103.9653,46.79926
2000-11,95.7654,,100.016,100.0088,-0.1699779,46.90386,101.5374,103.2382,46.89635
2000-12,95.40932,,97.74727,99.00368,-3.678438,45.93738,101.0111,102.1278,46.99607
2001-01,95.52749,,95.44302,97.9828,-7.024231,44.95239,100.3445,100.7214,47.09867
2001-02,95.04737,,93.39699,97.07632,-9.814554,44.0875,99.60717,99.16573,47.20441
2001-03,97.12634,,91.9994,96.45713,-11.57661,43.52822,98.87403,97.61892,47.31359
2001-04,102.0538,,91.53841,96.25289,-12.0429,43.41343,98.20961,96.21712,47.42646
2001-05,105.5071,,91.84812,96.39011,-11.48205,43.66764,97.65958,95.05664,47.54331
2001-06,106.0788,,92.5141,96.68517,-10.38751,44.09628,97.23844,94.16812,47.66439
2001-07,104.9527,,93.27679,97.02307,-9.051853,44.57691,96.93196,93.52151,47.78993
2001-08,102.1593,,94.05174,97.36641,-7.518535,45.06974,96.71027,93.05377,47.92015
2001-09,99.3515,,94.82469,97.70885,-5.694955,45.56825,96.55435,92.72482,48.05526
2001-10,99.35654,,95.69067,98.09252,-3.351874,46.11852,96.47573,92.55895,48.19542
2001-11,100.6406,,96.6978,98.53873,-0.3397873,46.74448,96.50071,92.61166,48.34079
2001-12,100.1882,,97.69826,98.98197,3.130315,47.37536,96.64938,92.92531,48.49151
2002-01,98.59347,,98.58372,99.37427,6.687726,47.95869,96.9066,93.468,48.64767
2002-02,99.01564,,99.25652,99.67234,9.887062,48.44646,97.24036,94.17217,48.80935
2002-03,100.5937,,99.7059,99.87144,12.18597,48.83255,97.61134,94.95486,48.97659
2002-04,101.1131,,99.90135,99.95804,13.10083,49.10095,97.97668,95.7257,49.14944
2002-05,100.0659,,99.85989,99.93966,12.80384,49.25877,98.29832,96.40429,49.32788
2002-06,99.52362,,99.65828,99.85034,11.89777,49.34275,98.55146,96.93837,49.51195
2002-07,99.22001,,99.47376,99.76859,10.90956,49.44006,98.73603,97.32777,49.7016
2002-08,100.2957,,99.41219,99.74131,10.05953,49.60354,98.86169,97.59289,49.89684
2002-09,102.7894,,99.48767,99.77476,9.37651,49.84096,98.93689,97.75155,50.09763
2002-10,104.5773,,99.67226,99.85654,8.717842,50.13906,98.96165,97.80379,50.30392
2002-11,104.2937,,99.78325,99.90571,7.833438,50.40619,98.93227,97.74181,50.51568
2002-12,101.1698,,99.65115,99.84718,6.713386,50.55585,98.84934,97.56683,50.73284
2003-01,96.65419,,99.29128,99.68774,5.495398,50.59421,98.72902,97.31297,50.95534
2003-02,94.98486,,98.86275,99.49789,4.44731,50.60102,98.59545,97.03117,51.1831
2003-03,96.29998,,98.58879,99.37651,3.804652,50.69046,98.47563,96.77838,51.41605
2003-04,99.54733,,98.63513,99.39705,3.763939,50.94908,98.39519,96.60865,51.65409
2003-05,101.2156,,98.9883,99.55351,4.290177,51.37206,98.3758,96.56776,51.8971
2003-06,100.5555,,99.52026,99.78919,5.172075,51.8948,98.42982,96.68172,52.14496
2003-07,99.54357,,100.1242,100.0568,6.113585,52.46262,98.54997,96.93522,52.39752
2003-08,99.64306,,100.7663,100.3412,6.964363,53.05811,98.72083,97.29571,52.65462
2003-09,100.4127,,101.409,100.626,7.66574,53.66164,98.9249,97.72626,52.91608
2003-10,100.4991,,102.0043,100.8897,8.194346,54.24762,99.14468,98.18994,53.1817
2003-11,100.7632,,102.4349,101.0805,8.623107,54.75277,99.36475,98.65427,53.45129
2003-12,100.6637,,102.6218,101.1633,9.053981,55.13317,99.5725,99.09258,53.72461
2004-01,99.82949,109.1399,102.5513,101.1321,9.457537,55.37917,99.75832,99.48461,54.00145
2004-02,100.7217,109.0726,102.3003,101.0209,9.741242,55.53019,99.9144,99.81392,54.28156
2004-03,100.985,108.8407,101.9367,100.8598,9.727715,55.62149,100.0347,100.0678,54.56471
2004-04,101.1649,108.3867,101.5663,100.6957,9.344027,55.70978,100.1168,100.2409,54.85065
2004-05,99.92094,107.6239,101.2657,100.5625,8.691406,55.83701,100.1616,100.3355,55.13913
2004-06,97.19255,106.8903,101.1049,100.4912,7.992153,56.04231,100.1763,100.3665,55.42987
2004-07,96.38749,106.1555,101.1104,100.4937,7.393376,56.34137,100.1788,100.3717,55.72264
2004-08,98.61741,105.5081,101.2633,100.5614,6.91076,56.72483,100.1916,100.3988,56.01715
2004-09,101.7129,105.4,101.5291,100.6792,6.545878,57.17426,100.2366,100.4937,56.31315
2004-10,101.8798,105.5732,101.812,100.8045,6.246353,57.63612,100.3286,100.6878,56.61037
2004-11,100.3045,105.8237,102.0227,100.8979,6.039616,58.05962,100.4728,100.992,56.90851
2004-12,99.42546,106.1964,102.1207,100.9413,5.962546,58.42051,100.6584,101.3837,57.20731
2005-01,99.23597,106.325,102.0241,100.8985,5.943186,58.67046,100.8482,101.784,57.50647
2005-02,98.73201,106.0427,101.7337,100.7698,5.902529,58.80788,100.999,102.1022,57.80569
2005-03,98.56985,105.3756,101.2943,100.5751,5.816545,58.85674,101.0825,102.2783,58.10472
2005-04,98.35449,104.7438,100.8112,100.3611,5.68524,58.87701,101.1081,102.3324,58.40325
2005-05,98.8821,104.3178,100.4004,100.1792,5.550213,58.93608,101.1044,102.3246,58.70102
2005-06,99.2403,103.9545,100.1689,100.0766,5.451461,59.09743,101.1037,102.3232,58.99777
2005-07,99.66562,103.6227,100.1953,100.0883,5.44481,59.40905,101.1301,102.3788,59.29324
2005-08,100.8339,103.2347,100.427,100.1909,5.494619,59.84164,101.1975,102.521,59.58718
2005-09,101.107,103.0596,100.7669,100.3415,5.534449,60.33855,101.3074,102.7529,59.87933
2005-10,99.69465,103.3745,101.0951,100.4869,5.538646,60.82838,101.4426,103.0381,60.16944
2005-11,99.54264,103.8615,101.2953,100.5756,5.478487,61.24041,101.5803,103.3287,60.45728
2005-12,100.3432,104.3161,101.3229,100.5879,5.350344,61.54621,101.7034,103.5884,60.74263
2006-01,100.4493,104.775,101.2155,100.5403,5.277934,61.76705,101.8117,103.817,61.02526
2006-02,100.6763,105.0205,101.0329,100.4594,5.323003,61.93822,101.9102,104.0247,61.30499
2006-03,100.5648,105.0628,100.8237,100.3667,5.491503,62.08886,101.9979,104.2097,61.58162
2006-04,100.3396,104.6494,100.6214,100.277,5.710729,62.23932,102.0583,104.3371,61.85498
2006-05,100.1117,103.4684,100.4356,100.1947,5.869857,62.39555,102.0726,104.3674,62.12493
2006-06,99.57792,101.7663,100.2645,100.1189,5.852858,62.55632,102.0357,104.2894,62.39132
2006-07,99.60445,100.6285,100.1291,100.0589,5.598316,62.73496,101.9741,104.1596,62.65406
2006-08,99.57337,100.4462,100.1459,100.0664,5.285894,63.00481,101.9253,104.0565,62.91304
2006-09,99.02574,100.6214,100.3251,100.1458,5.029946,63.37354,101.9172,104.0395,63.16821
2006-10,98.79994,100.8959,100.6419,100.2861,4.928991,63.82661,101.9493,104.1073,63.41951
2006-11,99.78672,101.1345,101.0604,100.4716,5.064687,64.34205,102.0048,104.2242,63.6669
2006-12,100.9089,101.133,101.4735,100.6546,5.371413,64.85211,102.0606,104.342,63.91036
2007-01,101.543,101.1161,101.7782,100.7896,5.704615,65.29062,102.0959,104.4165,64.1499
2007-02,101.426,101.2074,101.8893,100.8388,5.915219,65.60201,102.0962,104.4171,64.38554
2007-03,101.5164,101.3634,101.8788,100.8341,6.027689,65.83138,102.0586,104.3379,64.61735
2007-04,100.9443,101.6516,101.8528,100.8226,6.117589,66.04687,102.0005,104.2152,64.84538
2007-05,100.7513,101.971,101.9244,100.8543,6.292719,66.32193,101.9493,104.1072,65.06975
2007-06,101.1579,102.2556,102.2136,100.9825,6.681264,66.73588,101.9348,104.0765,65.29058
2007-07,101.2229,102.6874,102.6807,101.1894,7.21943,67.26407,101.9808,104.1736,65.50802
2007-08,101.1576,103.0839,103.1818,101.4114,7.632067,67.81338,102.1015,104.4283,65.72224
2007-09,101.2413,103.0397,103.6638,101.625,7.851185,68.34911,102.2933,104.833,65.93342
2007-10,101.0971,102.6359,104.0655,101.8029,7.840229,68.83076,102.5211,105.3135,66.14177
2007-11,101.3108,102.0334,104.3499,101.9289,7.602391,69.23358,102.7326,105.7599,66.34753
2007-12,101.0422,101.5085,104.4646,101.9797,7.201134,69.52219,102.8713,106.0524,66.55097
2008-01,100.2723,100.5401,104.3639,101.9352,6.70049,69.66541,102.8897,106.0913,66.75238
2008-02,99.99422,98.90813,103.9966,101.7724,6.136844,69.6279,102.7554,105.8078,66.9521
2008-03,99.8319,96.92474,103.31,101.4682,5.380115,69.37318,102.464,105.1931,67.15047
2008-04,98.85938,95.22365,102.3936,101.0622,4.410668,68.95998,102.0438,104.3065,67.34794
2008-05,98.17922,94.40957,101.2666,100.5629,3.133975,68.40044,101.5408,103.2454,67.54493
2008-06,97.81293,94.4253,99.87457,99.94617,1.380147,67.65693,100.995,102.0939,67.74191
2008-07,96.90003,94.99729,98.15999,99.18653,-0.8545537,66.68926,100.4229,100.8867,67.93935
2008-08,94.9464,95.49705,96.13268,98.28835,-3.407455,65.50267,99.8261,99.62762,68.13778
2008-09,91.5686,95.18808,93.87988,97.29027,-6.135818,64.15534,99.20229,98.31151,68.33768
2008-10,87.36645,93.87269,91.73892,96.34173,-8.649149,62.87748,98.55658,96.94916,68.53959
2008-11,84.34666,92.56946,90.19508,95.65774,-10.44271,62.00372,97.90719,95.57906,68.74401
2008-12,83.37229,92.16705,89.57608,95.3835,-11.15929,61.76401,97.2923,94.28178,68.95145
2009-01,83.61903,92.55728,89.88978,95.52248,-10.75924,62.16994,96.77702,93.19463,69.16241
2009-02,84.88417,93.44694,90.98339,96.007,-9.343987,63.12188,96.42603,92.45409,69.37736
2009-03,87.49782,94.62275,92.61269,96.72884,-7.088881,64.4554,96.27135,92.12775,69.59673
2009-04,91.4978,96.08537,94.45561,97.54534,-4.365144,65.94977,96.29202,92.17136,69.82091
2009-05,94.80158,97.20122,96.17925,98.30898,-1.500909,67.37381,96.4332,92.46923,70.05025
2009-06,96.16243,97.65565,97.54951,98.91607,1.338825,68.56274,96.63422,92.89332,70.28506
2009-07,96.52002,97.40182,98.51587,99.34421,4.183077,69.47892,96.84757,93.34348,70.52561
2009-08,96.07178,96.98421,99.18456,99.64046,7.16364,70.19505,97.03899,93.74732,70.77215
2009-09,95.46485,96.60502,99.69202,99.86529,10.3667,70.80613,97.18649,94.05852,71.02487
2009-10,95.3699,96.13224,100.106,100.0487,13.48985,71.35957,97.28091,94.25774,71.28397
2009-11,95.84837,95.72459,100.4708,100.2103,15.93897,71.88647,97.32499,94.35072,71.54961
2009-12,96.82108,95.69009,100.791,100.3522,17.2042,72.39001,97.33556,94.37304,71.82189
2010-01,97.55347,96.07468,101.0404,100.4627,17.18056,72.85109,97.34906,94.40151,72.10094
2010-02,97.87844,96.86063,101.1721,100.521,16.02202,73.23528,97.40528,94.52013,72.38682
2010-03,98.61064,97.74564,101.2388,100.5506,14.15631,73.57991,97.53097,94.78531,72.67957
2010-04,99.27447,98.42155,101.2557,100.5581,12.04833,73.89561,97.71996,95.18404,72.97921
2010-05,99.20875,98.87681,101.2523,100.5566,10.13696,74.20347,97.95132,95.67217,73.2857
2010-06,99.11757,99.17099,101.3039,100.5794,8.745116,74.55863,98.20236,96.20183,73.599
2010-07,99.39341,99.30711,101.4234,100.6324,7.904958,74.9712,98.45821,96.74162,73.91903
2010-08,99.78983,99.51067,101.5991,100.7102,7.461928,75.43295,98.71002,97.2729,74.2457
2010-09,100.1975,99.88889,101.745,100.7748,7.166247,75.88027,98.95239,97.78426,74.57888
2010-10,100.4828,100.1451,101.8622,100.8268,6.942317,76.31358,99.18063,98.26579,74.91845
2010-11,101.0481,100.4702,101.9705,100.8747,6.761852,76.74734,99.39176,98.71125,75.26426
2010-12,101.4403,100.7126,102.0882,100.9269,6.637882,77.19518,99.58624,99.12155,75.61615
2011-01,101.1774,100.9956,102.1739,100.9649,6.553681,77.62552,99.77032,99.50993,75.97395
2011-02,100.5834,101.3518,102.0694,100.9186,6.392974,77.91719,99.95173,99.89267,76.33749
2011-03,100.2016,101.5629,101.9083,100.8472,6.238735,78.17036,100.1355,100.2804,76.70658
2011-04,100.2313,101.7041,101.6955,100.7529,6.079336,78.38798,100.3198,100.6693,77.08103
2011-05,100.5392,101.8928,101.4561,100.6469,5.9096,78.58859,100.4971,101.0433,77.46066
2011-06,100.7153,102.1468,101.244,100.5529,5.70697,78.81367,100.6551,101.3767,77.84526
2011-07,100.7096,101.9499,101.1165,100.4964,5.518015,79.10812,100.7781,101.6361,78.23465
2011-08,100.6518,101.4725,101.0931,100.486,5.375927,79.48817,100.8484,101.7846,78.62865
2011-09,100.6182,101.1126,101.1432,100.5082,5.337636,79.93048,100.8515,101.7911,79.02706
2011-10,100.1025,100.7046,101.1717,100.5208,5.302849,80.36037,100.7832,101.6469,79.42973
2011-11,99.69548,100.6976,101.1898,100.5289,5.262787,80.78638,100.6476,101.3608,79.83646
2011-12,99.37095,100.9259,101.1776,100.5235,5.177719,81.19213,100.4602,100.9655,80.24713
2012-01,99.23356,101.1479,101.1607,100.516,5.117217,81.59779,100.2548,100.5321,80.66158
2012-02,99.5076,101.2276,101.1591,100.5153,5.264867,82.01942,100.0687,100.1394,81.07966
2012-03,99.69025,100.9942,101.0898,100.4846,5.397213,82.38939,99.92956,99.8459,81.50121
2012-04,99.5583,100.6165,100.9167,100.4079,5.471637,82.67709,99.84159,99.6603,81.9261
2012-05,99.17384,100.5917,100.719,100.3203,5.54499,82.94632,99.79747,99.56722,82.35416
2012-06,98.62943,100.5874,100.5182,100.2313,5.58344,83.21418,99.78658,99.54424,82.78522
2012-07,98.71605,100.4792,100.3501,100.1568,5.564905,83.51041,99.79964,99.57178,83.21911
2012-08,98.58569,100.1101,100.2087,100.0942,5.462551,83.83025,99.8316,99.63922,83.65565
2012-09,98.41209,99.67785,100.0997,100.0459,5.31461,84.17847,99.88278,99.74721,84.09464
2012-10,98.55461,99.40665,100.0232,100.012,5.220387,84.55549,99.95848,99.90691,84.53591
2012-11,98.72465,99.69973,100.0189,100.0101,5.209908,84.99528,100.0656,100.133,84.97926
2012-12,98.36402,100.0847,100.1123,100.0515,5.330923,85.52042,100.2077,100.4328,85.42448
2013-01,97.99273,100.5257,100.32,100.1435,5.574104,86.14613,100.377,100.79,85.87136
2013-02,98.45296,100.8289,100.6011,100.2681,5.87564,86.83859,100.5597,101.1753,86.31969
2013-03,99.43871,101.0742,100.8751,100.3894,6.237691,87.52858,100.7384,101.5524,86.76928
2013-04,99.99154,101.3812,101.0496,100.4668,6.601955,88.13538,100.8942,101.8812,87.2199
2013-05,100.3978,101.7346,101.1092,100.4932,6.868892,88.64381,101.0096,102.1245,87.67136
2013-06,100.7202,101.8859,101.0621,100.4723,7.024335,89.05943,101.0722,102.2568,88.12347
2013-07,100.626,101.9074,100.9005,100.4007,7.02102,89.3737,101.083,102.2795,88.57603
2013-08,100.4181,101.692,100.6829,100.3043,6.92662,89.63686,101.05,102.2098,89.02891
2013-09,100.1841,101.4552,100.4427,100.1979,6.770836,89.87806,100.987,102.0769,89.48192
2013-10,99.76985,101.6013,100.1514,100.0688,6.523088,90.07111,100.9148,101.9245,89.93494
2013-11,99.14613,101.7741,99.81149,99.91822,6.144068,90.21745,100.85,101.788,90.38783
2013-12,98.41193,101.4782,99.5013,99.78079,5.691088,90.38746,100.7955,101.6729,90.84048
2014-01,97.81045,100.9883,99.32131,99.70105,5.255085,90.67318,100.7293,101.5333,91.29278
2014-02,97.92446,100.8074,99.34817,99.71295,4.960913,91.14658,100.6254,101.3141,91.7446
2014-03,98.95135,101.2493,99.55978,99.80671,4.868599,91.79,100.4738,100.9941,92.19585
2014-04,100.0305,101.8172,99.85616,99.93801,4.967158,92.51321,100.3032,100.6343,92.64647
2014-05,100.7213,101.8433,100.132,100.0602,5.161612,93.21927,100.1565,100.3248,93.09637
2014-06,100.6895,101.5959,100.323,100.1449,5.376466,93.84767,100.0668,100.1354,93.54548
2014-07,100.3126,101.416,100.4382,100.1959,5.63018,94.4056,100.0334,100.0651,93.99374
2014-08,100.0785,101.3365,100.529,100.2361,5.91695,94.94062,100.0403,100.0796,94.44106
2014-09,100.1222,101.2272,100.6219,100.2773,6.229991,95.47746,100.0692,100.1406,94.88735
2014-10,100.3936,100.9092,100.683,100.3044,6.56438,95.98373,100.1106,100.2278,95.33257
2014-11,100.1092,100.578,100.7001,100.3119,6.905231,96.44717,100.1604,100.3329,95.7766
2014-12,99.79951,100.2847,100.6673,100.2974,7.162471,96.86143,100.2167,100.4517,96.21939
2015-01,99.49946,99.98705,100.5784,100.258,7.220204,97.21997,100.2752,100.5752,96.66087
2015-02,99.16895,99.66914,100.3997,100.1788,6.958588,97.4891,100.3311,100.693,97.10095
2015-03,99.12119,99.35939,100.1292,100.059,6.401151,97.66561,100.3801,100.7966,97.53958
2015-04,99.6516,99.27419,99.80691,99.91619,5.701128,97.78751,100.4209,100.8825,97.97669
2015-05,99.77005,99.29006,99.45282,99.75932,4.993031,97.87373,100.4526,100.9494,98.41222
2015-06,99.28505,99.30808,99.11224,99.60842,4.391091,97.96861,100.4747,100.9961,98.84612
2015-07,98.80727,98.95879,98.90766,99.51778,4.012793,98.1939,100.4862,101.0203,99.27836
2015-08,98.4789,98.49151,98.81322,99.47594,3.775982,98.52557,100.4851,101.0181,99.70889
2015-09,98.28294,98.49545,98.80738,99.47336,3.630125,98.94341,100.4687,100.9833,100.1377
2015-10,98.93301,99.42487,98.87015,99.50117,3.588879,99.42847,100.4341,100.9105,100.5647
2015-11,99.8479,100.6878,98.93108,99.52816,3.590855,99.91045,100.3789,100.794,100.99
2015-12,100.3133,101.1475,98.91761,99.52219,3.566236,100.3157,100.3015,100.6307,101.4134
2016-01,100.2963,100.9648,98.82768,99.48235,3.519158,100.6413,100.2043,100.4256,101.8351
2016-02,99.95612,100.5807,98.75863,99.45176,3.586653,100.9857,100.0888,100.1819,102.2551
2016-03,99.70815,100.41,98.82005,99.47897,3.886846,101.4617,99.95255,99.89439,102.6732
2016-04,99.5069,100.458,98.99694,99.55734,4.364647,102.0556,99.78768,99.54656,103.0896
2016-05,99.48538,100.5258,99.23143,99.66123,4.940126,102.7088,99.59293,99.13567,103.5043
2016-06,99.69765,100.5814,99.46473,99.7646,5.504242,103.361,99.38753,98.70232,103.9173
2016-07,99.94986,100.7616,99.67277,99.85676,5.899779,103.9871,99.22698,98.36359,104.3285
2016-08,99.88963,101.3512,99.87059,99.9444,6.167914,104.6025,99.17185,98.24728,104.7381
2016-09,100.1753,101.6605,100.0678,100.0318,6.340795,105.2172,99.25449,98.42162,105.1459
2016-10,100.2584,101.4602,100.2249,100.1014,6.397502,105.7894,99.44506,98.82371,105.552
2016-11,100.1154,100.7063,100.3384,100.1517,6.410172,106.3149,99.68549,99.33096,105.9563
2016-12,99.50139,99.91512,100.431,100.1927,6.480953,106.8172,99.92179,99.82951,106.3587
2017-01,99.14437,99.62637,100.5639,100.2516,6.677114,107.3612,100.1333,100.2758,106.7592
2017-02,99.57821,99.72833,100.8066,100.3591,6.967644,108.022,100.3191,100.6679,107.1577
2017-03,99.82685,100.2004,101.1084,100.4928,7.179569,108.7462,100.4856,101.0191,107.5541
2017-04,99.8682,100.767,101.4457,100.6422,7.303277,109.509,100.636,101.3365,107.9484
2017-05,100.1034,101.1577,101.8459,100.8196,7.430327,110.3404,100.7716,101.6225,108.3405
2017-06,100.7998,101.2047,102.3158,101.0277,7.630886,111.2484,100.8943,101.8812,108.7305
2017-07,101.4444,101.1488,102.8082,101.2459,7.881133,112.1825,101.0098,102.1251,109.1182
2017-08,101.9889,101.0005,103.2212,101.4289,8.057684,113.0311,101.1245,102.3671,109.5037
2017-09,102.4281,100.6295,103.4842,101.5454,8.077063,113.7157,101.2416,102.614,109.887
2017-10,102.4731,100.1233,103.5603,101.5791,7.944626,114.194,101.3581,102.8598,110.2681
2017-11,102.0385,99.80888,103.484,101.5453,7.70092,114.5021,101.4661,103.0876,110.6471
2017-12,101.3732,100.0263,103.2994,101.4635,7.367784,114.6872,101.5538,103.2727,111.0241
2018-01,101.1162,100.6403,103.0387,101.348,6.913942,114.7841,101.6076,103.3863,111.3991
2018-02,101.0655,101.0322,102.631,101.1674,6.194059,114.713,101.6113,103.3941,111.7722
2018-03,100.883,101.0563,102.0319,100.902,5.219617,114.4224,101.5476,103.2597,112.1437
2018-04,100.6918,100.8926,101.2232,100.5437,4.000645,113.8901,101.4038,102.9563,112.5138
2018-05,100.4522,100.7079,100.2171,100.0979,2.52598,113.1276,101.1709,102.4648,112.8826
2018-06,99.5724,100.5411,99.05347,99.58239,0.8359661,112.1784,100.8479,101.7834,113.2503
2018-07,98.3961,100.1383,97.80215,99.028,-0.9468511,111.1203,100.4532,100.9508,113.6174
2018-08,96.98203,99.08508,96.59348,98.4925,-2.59211,110.1012,100.017,100.0304,113.9841
2018-09,95.64774,97.73284,95.66949,98.08314,-3.796291,109.3987,99.57906,99.1064,114.3507
2018-10,94.9053,96.89069,95.19218,97.87167,-4.371436,109.2021,99.19028,98.28616,114.7175
2018-11,95.17052,96.70039,95.16702,97.86052,-4.348661,109.5228,98.89921,97.67205,115.0848
2018-12,95.55849,96.67574,95.39532,97.96167,-3.967655,110.1368,98.7362,97.32813,115.4531
2019-01,95.80206,96.73045,95.74445,98.11635,-3.389471,110.8935,98.69107,97.23292,115.8224
2019-02,96.18391,96.81895,96.13926,98.29127,-2.620178,111.7073,98.73434,97.3242,116.1932
2019-03,96.89407,97.0212,96.52257,98.46109,-1.669495,112.5121,98.82897,97.52386,116.5656
2019-04,97.52989,97.00064,96.84995,98.60613,-0.5565874,113.2562,98.93558,97.74878,116.9398
2019-05,97.52271,96.53463,97.12376,98.72744,0.719715,113.9418,99.02096,97.92892,117.3161
2019-06,97.14172,96.33771,97.41817,98.85787,2.208507,114.6559,99.06596,98.02386,117.6945
2019-07,96.59539,96.18954,97.78308,99.01955,3.903403,115.4578,99.07481,98.04253,118.0754
2019-08,96.71627,96.14384,98.26073,99.23116,5.719507,116.3984,99.06177,98.01501,118.4588
2019-09,97.13876,96.1531,98.79753,99.46899,7.328268,117.4157,99.04025,97.96961,118.8448
2019-10,98.03115,96.39342,99.37036,99.72279,8.498742,118.4829,99.01344,97.91306,119.2336
2019-11,98.9687,96.76677,99.88504,99.95081,9.098552,119.4878,98.98018,97.84288,119.6253
2019-12,99.55687,96.93977,100.2908,100.1306,9.290384,120.369,98.941,97.76023,120.02
2020-01,99.13914,96.94748,100.515,100.2299,9.147823,121.0379,98.90462,97.68346,120.4177
2020-02,97.20407,96.81097,100.541,100.2414,8.74147,121.4721,98.88463,97.64129,120.8185
2020-03,93.32787,96.77393,98.01766,99.12347,5.60585,118.8194,98.89615,97.6656,121.2224
2020-04,89.23369,96.81101,75.43319,89.11758,-18.98987,91.74896,95.3938,90.27628,121.6294
2020-05,89.86358,97.18832,88.63261,94.9655,-5.06832,108.1669,93.56018,86.40768,122.0396
2020-06,93.78001,97.37948,97.98431,99.1087,4.647498,119.9845,95.51525,90.53251,122.4528
2020-07,97.53675,97.29351,99.91481,99.964,6.328326,122.7643,97.48299,94.68409,122.869
2020-08,100.0132,97.08368,100.393,100.1759,6.335292,123.7726,99.48356,98.90492,123.2881
2020-09,101.0265,97.09389,100.3872,100.1733,5.768603,124.189,99.61789,99.18833,123.71
2020-10,101.3957,97.0565,100.3473,100.1556,5.134019,124.5658,99.74348,99.4533,124.1347
2020-11,101.2023,96.98948,100.2638,100.1186,4.521621,124.8906,99.86953,99.71925,124.5619
2020-12,101.196,97.19882,100.183,100.0828,4.030539,125.2205,100.0036,100.0021,124.9917
2021-01,101.0424,97.71746,100.1376,100.0627,3.766232,125.5965,100.1441,100.2986,125.4239
2021-02,100.9533,98.09597,100.16,100.0726,3.776626,126.0597,100.2867,100.5994,125.8582
2021-03,101.1169,98.00054,100.2401,100.1081,6.546582,126.598,100.4292,100.9001,126.2948
2021-04,101.2438,97.25325,100.3579,100.1603,38.62489,127.1869,100.5771,101.2121,126.7333
