country,ISL,ISL,ISL,ISL,ISL,ISL,ISL
2004-05,98.53272,99.36575,6.822549,77.51492,99.02176,97.714,78.66922
2004-06,98.62991,99.40781,6.793008,77.91867,99.12849,97.96265,79.00105
2004-07,98.76913,99.46806,6.814596,78.35897,99.22501,98.18749,79.33549
2004-08,98.95094,99.54674,6.892465,78.83647,99.301,98.36451,79.67228
2004-09,99.16971,99.64141,7.009918,79.34681,99.34851,98.47519,80.01113
2004-10,99.41477,99.74746,7.142074,79.88154,99.36771,98.5199,80.35178
2004-11,99.70113,99.87138,7.301908,80.45274,99.36613,98.51624,80.69392
2004-12,100.026,100.012,7.484632,81.05831,99.35842,98.49828,81.03725
2005-01,100.3818,100.1659,7.682944,81.69218,99.36617,98.51631,81.38149
2005-02,100.7132,100.3093,7.862591,82.30914,99.40881,98.61565,81.7263
2005-03,101.0052,100.4357,8.033327,82.89635,99.49432,98.81484,82.07134
2005-04,101.2589,100.5455,8.199133,83.45377,99.61141,99.08763,82.41624
2005-05,101.4872,100.6443,8.35512,83.99139,99.73871,99.38416,82.76057
2005-06,101.7033,100.7378,8.471323,84.51941,99.85536,99.65591,83.10394
2005-07,101.9185,100.8309,8.53486,85.0468,99.95158,99.88007,83.44591
2005-08,102.1317,100.9232,8.543852,85.57214,100.0251,100.0513,83.78608
2005-09,102.3482,101.0169,8.510262,86.09943,100.0778,100.1741,84.12403
2005-10,102.5714,101.1135,8.449484,86.63111,100.113,100.256,84.45934
2005-11,102.8089,101.2163,8.353405,87.17329,100.1354,100.3083,84.79157
2005-12,103.0318,101.3127,8.194942,87.701,100.152,100.347,85.1203
2006-01,103.1747,101.3746,7.914515,88.15773,100.1728,100.3953,85.44511
2006-02,103.195,101.3834,7.528485,88.50577,100.2066,100.4741,85.76555
2006-03,103.1138,101.3482,7.075423,88.76162,100.2577,100.5931,86.08118
2006-04,103.0063,101.3017,6.632435,88.98878,100.3213,100.7414,86.39156
2006-05,102.9457,101.2755,6.260962,89.25006,100.3894,100.9,86.69624
2006-06,102.9754,101.2883,5.991234,89.58317,100.4556,101.0543,86.99474
2006-07,103.1078,101.3456,5.823342,89.99937,100.5206,101.2056,87.28664
2006-08,103.3427,101.4473,5.757298,90.49879,100.5895,101.3661,87.5715
2006-09,103.653,101.5815,5.759072,91.05796,100.67,101.5537,87.84888
2006-10,104.0106,101.7363,5.796232,91.65245,100.7699,101.7865,88.11835
2006-11,104.3954,101.9028,5.839911,92.26413,100.8962,102.0806,88.37952
2006-12,104.8122,102.0832,5.924781,92.89709,101.0539,102.4481,88.63197
2007-01,105.2625,102.2781,6.119342,93.5524,101.2449,102.8929,88.8753
2007-02,105.7259,102.4786,6.446632,94.21141,101.4669,103.4101,89.10912
2007-03,106.1698,102.6707,6.853289,94.8447,101.7131,103.9835,89.33306
2007-04,106.5809,102.8486,7.249169,95.43974,101.9702,104.5824,89.54677
2007-05,106.9833,103.0228,7.58246,96.01741,102.2236,105.1728,89.7499
2007-06,107.3894,103.1985,7.819791,96.58839,102.462,105.7282,89.94217
2007-07,107.8057,103.3786,7.954157,97.15806,102.6824,106.2417,90.12333
2007-08,108.1741,103.5381,7.928294,97.6738,102.8846,106.7126,90.29316
2007-09,108.4698,103.666,7.747351,98.11253,103.0657,107.1345,90.45151
2007-10,108.6779,103.7561,7.427877,98.46028,103.2154,107.4832,90.59824
2007-11,108.7425,103.784,6.938208,98.6656,103.3217,107.7309,90.73328
2007-12,108.6049,103.7245,6.219343,98.67467,103.3775,107.8608,90.85661
2008-01,108.2644,103.5771,5.273873,98.48624,103.3877,107.8847,90.96828
2008-02,107.7307,103.3462,4.136643,98.1086,103.3618,107.8242,91.06841
2008-03,107.0519,103.0525,2.889772,97.5855,103.306,107.6944,91.15715
2008-04,106.2675,102.713,1.585466,96.9529,103.2178,107.4887,91.23473
2008-05,105.4112,102.3424,0.2337844,96.24188,103.0911,107.1936,91.30139
2008-06,104.4677,101.9341,-1.189882,95.43909,102.924,106.8045,91.35748
2008-07,103.4243,101.4826,-2.701549,94.53329,102.7258,106.3428,91.40338
2008-08,102.33,101.009,-4.201496,93.57004,102.5067,105.8323,91.43952
2008-09,101.2142,100.5262,-5.642017,92.57701,102.2686,105.2777,91.46638
2008-10,100.1363,100.0597,-6.958283,91.60914,101.9962,104.6432,91.48447
2008-11,99.13967,99.62841,-8.066086,90.70715,101.6727,103.8894,91.4943
2008-12,98.25913,99.24735,-8.888837,89.90365,101.2952,103.0101,91.49648
2009-01,97.48642,98.91296,-9.437162,89.19193,100.8907,102.0678,91.49164
2009-02,96.81209,98.62115,-9.728456,88.56415,100.4984,101.1539,91.48047
2009-03,96.25161,98.3786,-9.786561,88.03524,100.1533,100.3499,91.46365
2009-04,95.82434,98.1937,-9.622535,87.62357,99.86996,99.68992,91.44187
2009-05,95.53214,98.06725,-9.258355,87.33147,99.64773,99.17223,91.41579
2009-06,95.36122,97.99328,-8.688498,87.14687,99.47457,98.76884,91.38607
2009-07,95.25939,97.94921,-7.944979,87.02264,99.33525,98.4443,91.35334
2009-08,95.185,97.91702,-7.105679,86.92125,99.21177,98.15664,91.31823
2009-09,95.14881,97.90136,-6.182836,86.85313,99.08862,97.86975,91.28136
2009-10,95.16106,97.90665,-5.218935,86.82812,98.95368,97.55543,91.24333
2009-11,95.21002,97.92785,-4.267661,86.83607,98.80376,97.20617,91.20477
2009-12,95.27959,97.95795,-3.382308,86.86282,98.64594,96.83852,91.16624
2010-01,95.3508,97.98877,-2.579059,86.89162,98.49921,96.49672,91.12836
2010-02,95.43827,98.02662,-1.838016,86.93633,98.38468,96.22992,91.09168
2010-03,95.55775,98.07832,-1.162553,87.01178,98.31561,96.06902,91.05676
2010-04,95.71339,98.14568,-0.5721695,87.12222,98.28969,96.00862,91.02406
2010-05,95.91579,98.23327,-0.06160839,87.27766,98.29549,96.02213,90.99405
2010-06,96.1321,98.32688,0.3462721,87.44864,98.32078,96.08105,90.96716
2010-07,96.29869,98.39897,0.6377924,87.57766,98.36027,96.17304,90.94376
2010-08,96.40383,98.44447,0.8435627,87.65449,98.41146,96.29229,90.92427
2010-09,96.48348,98.47894,0.9891039,87.7122,98.4703,96.42937,90.90902
2010-10,96.56469,98.51408,1.091325,87.7757,98.52658,96.56048,90.89833
2010-11,96.6503,98.55113,1.165178,87.84787,98.57067,96.66319,90.8925
2010-12,96.7506,98.59454,1.238201,87.93836,98.60024,96.73208,90.8918
2011-01,96.85819,98.6411,1.322445,88.04071,98.62713,96.7947,90.89651
2011-02,96.98019,98.69389,1.409462,88.16166,98.66846,96.89098,90.90688
2011-03,97.14737,98.76624,1.514357,88.32945,98.73778,97.05246,90.92315
2011-04,97.37756,98.86585,1.650906,88.56052,98.83566,97.28048,90.94552
2011-05,97.63407,98.97686,1.769185,88.82176,98.95409,97.55637,90.97415
2011-06,97.87671,99.08186,1.861848,89.0768,99.08027,97.8503,91.00919
2011-07,98.09702,99.1772,1.987296,89.31808,99.2001,98.12946,91.05077
2011-08,98.28576,99.25888,2.148045,89.53735,99.29977,98.36165,91.099
2011-09,98.44939,99.32969,2.312509,89.74055,99.36744,98.51929,91.15399
2011-10,98.59906,99.39446,2.463412,89.93797,99.39519,98.58392,91.21585
2011-11,98.73515,99.45335,2.597879,90.13006,99.38073,98.55024,91.28468
2011-12,98.85463,99.50506,2.701645,90.31415,99.32959,98.43111,91.36057
2012-01,98.98007,99.55934,2.805806,90.51096,99.25769,98.26362,91.44362
2012-02,99.12129,99.62045,2.912793,90.72963,99.18468,98.09356,91.53394
2012-03,99.26837,99.6841,2.979495,90.96122,99.12749,97.96033,91.63163
2012-04,99.4128,99.7466,2.978213,91.19804,99.09389,97.88206,91.73672
2012-05,99.52843,99.79665,2.920902,91.41616,99.08571,97.86298,91.84929
2012-06,99.62769,99.8396,2.862858,91.62694,99.10152,97.89982,91.96935
2012-07,99.72089,99.87993,2.82337,91.83987,99.13895,97.98702,92.09692
2012-08,99.80877,99.91797,2.812556,92.05563,99.19495,98.11745,92.23201
2012-09,99.88768,99.95211,2.819558,92.27084,99.26563,98.2821,92.37459
2012-10,99.93701,99.97346,2.811268,92.46637,99.34593,98.46918,92.52464
2012-11,99.94976,99.97898,2.779901,92.63558,99.43079,98.66686,92.68214
2012-12,99.92825,99.96967,2.730771,92.78042,99.51608,98.86554,92.84704
2013-01,99.8605,99.94035,2.627908,92.8895,99.59954,99.05998,93.01927
2013-02,99.75584,99.89507,2.470667,92.97125,99.67982,99.24699,93.1988
2013-03,99.61429,99.8338,2.26925,93.02536,99.75542,99.42309,93.38556
2013-04,99.47154,99.77203,2.069022,93.08495,99.8237,99.58215,93.57948
2013-05,99.36249,99.72484,1.932333,93.18262,99.88188,99.7177,93.78049
2013-06,99.29353,99.69499,1.852696,93.32451,99.92809,99.82533,93.98851
2013-07,99.25292,99.67742,1.807329,93.49972,99.96245,99.90537,94.20349
2013-08,99.23303,99.66882,1.787502,93.70113,99.98461,99.957,94.42534
2013-09,99.22043,99.66336,1.783078,93.91609,99.99128,99.97255,94.65399
2013-10,99.22023,99.66328,1.820193,94.14944,99.97395,99.93217,94.88936
2013-11,99.23837,99.67112,1.912033,94.40681,99.92461,99.81725,95.13136
2013-12,99.28342,99.69062,2.065117,94.69644,99.84177,99.62424,95.37992
2014-01,99.3341,99.71255,2.270053,94.99815,99.73657,99.37918,95.63498
2014-02,99.35949,99.72354,2.485722,95.28226,99.6263,99.12231,95.89649
2014-03,99.34908,99.71903,2.701477,95.53841,99.52807,98.89347,96.16438
2014-04,99.30264,99.69894,2.880274,95.76605,99.45261,98.7177,96.43858
2014-05,99.23349,99.66901,2.999484,95.97762,99.40431,98.60518,96.71899
2014-06,99.1463,99.63128,3.056931,96.17738,99.38064,98.55004,97.00551
2014-07,99.06857,99.59764,3.093094,96.39175,99.3713,98.52827,97.29801
2014-08,99.0215,99.57727,3.137893,96.64137,99.36388,98.51099,97.59635
2014-09,99.00997,99.57228,3.210359,96.93114,99.34928,98.47698,97.90038
2014-10,99.03236,99.58198,3.303464,97.25963,99.32697,98.42499,98.20995
2014-11,99.08567,99.60504,3.407838,97.62403,99.30273,98.36855,98.52488
2014-12,99.15952,99.637,3.503616,98.01424,99.28662,98.33101,98.84502
2015-01,99.25415,99.67796,3.613112,98.43053,99.29075,98.34062,99.1702
2015-02,99.36529,99.72604,3.763968,98.86865,99.324,98.41808,99.5002
2015-03,99.48846,99.77935,3.962495,99.32412,99.38632,98.56326,99.83481
2015-04,99.62357,99.83781,4.20883,99.79668,99.46248,98.74068,100.1738
2015-05,99.77927,99.9052,4.498258,100.2949,99.53159,98.90167,100.5168
2015-06,99.95499,99.98124,4.82531,100.8182,99.57634,99.00593,100.8636
2015-07,100.135,100.0591,5.144471,101.3506,99.59216,99.04277,101.214
2015-08,100.304,100.1323,5.416832,101.8763,99.58284,99.02106,101.5675
2015-09,100.4516,100.1961,5.625741,102.3842,99.55653,98.95976,101.924
2015-10,100.5733,100.2488,5.767886,102.8695,99.52197,98.87925,102.2831
2015-11,100.6663,100.289,5.843132,103.3283,99.49004,98.80489,102.6445
2015-12,100.7337,100.3183,5.86591,103.7637,99.4754,98.77077,103.0079
2016-01,100.7882,100.3418,5.848938,104.1877,99.49804,98.82352,103.3729
2016-02,100.8325,100.361,5.79989,104.6029,99.57539,99.0037,103.7393
2016-03,100.8809,100.3819,5.738377,105.0237,99.71365,99.32581,104.1066
2016-04,100.9269,100.4018,5.657703,105.4429,99.90088,99.76196,104.4745
2016-05,100.9551,100.414,5.532516,105.8438,100.114,100.2583,104.8424
2016-06,100.9842,100.4266,5.383211,106.2455,100.3274,100.7554,105.21
2016-07,101.0446,100.4528,5.258101,106.6797,100.5216,101.2079,105.5769
2016-08,101.1436,100.4956,5.180546,107.154,100.6816,101.5808,105.9425
2016-09,101.2803,100.5548,5.160229,107.6675,100.7959,101.847,106.3064
2016-10,101.4393,100.6236,5.185289,108.2035,100.8554,101.9855,106.6683
2016-11,101.597,100.6918,5.234399,108.737,100.857,101.9893,107.0277
2016-12,101.727,100.7481,5.276463,109.2387,100.8077,101.8744,107.3842
2017-01,101.8178,100.7874,5.286984,109.6961,100.7291,101.6914,107.7376
2017-02,101.8727,100.8111,5.266202,110.1115,100.6476,101.5015,108.0874
2017-03,101.8913,100.8192,5.199319,110.4842,100.5845,101.3545,108.4334
2017-04,101.8784,100.8136,5.098045,110.8184,100.547,101.2671,108.7752
2017-05,101.8569,100.8043,5.002416,111.1385,100.5342,101.2372,109.1124
2017-06,101.83,100.7927,4.896398,111.4477,100.5432,101.2584,109.4448
2017-07,101.8105,100.7842,4.761734,111.7595,100.5749,101.3321,109.7721
2017-08,101.8057,100.7821,4.598701,112.0817,100.6303,101.4611,110.0938
2017-09,101.8211,100.7888,4.414442,112.4204,100.708,101.6422,110.4097
2017-10,101.8559,100.8039,4.224309,112.7744,100.8004,101.8575,110.7196
2017-11,101.9031,100.8243,4.045423,113.1358,100.8973,102.0833,111.023
2017-12,101.9655,100.8513,3.907995,113.5078,100.9894,102.2977,111.3197
2018-01,102.0112,100.871,3.790564,113.8542,101.0715,102.489,111.6095
2018-02,102.0129,100.8718,3.662557,114.1444,101.141,102.6508,111.8921
2018-03,101.9603,100.8491,3.513573,114.3662,101.1961,102.7793,112.1673
2018-04,101.8498,100.8012,3.335535,114.5148,101.235,102.8698,112.435
2018-05,101.705,100.7386,3.129209,114.6163,101.2567,102.9204,112.6948
2018-06,101.5451,100.6694,2.910936,114.6919,101.2636,102.9365,112.9467
2018-07,101.3693,100.5933,2.667339,114.7405,101.2635,102.9361,113.1906
2018-08,101.1895,100.5155,2.403545,114.7757,101.2654,102.9406,113.4265
2018-09,101.0129,100.439,2.121389,114.8053,101.2764,102.9662,113.6541
2018-10,100.8463,100.3669,1.829161,114.8372,101.2977,103.0158,113.8736
2018-11,100.6887,100.2988,1.53324,114.8705,101.326,103.0819,114.0848
2018-12,100.5367,100.233,1.22755,114.9011,101.3553,103.15,114.2878
2019-01,100.388,100.1686,0.94216,114.9268,101.3774,103.2016,114.4826
2019-02,100.2397,100.1045,0.7006974,114.9442,101.3849,103.219,114.6693
2019-03,100.0762,100.0337,0.4977913,114.9355,101.3727,103.1907,114.848
2019-04,99.90881,99.96125,0.3484972,114.9139,101.3412,103.1173,115.0188
2019-05,99.75477,99.89459,0.2469624,114.8993,101.294,103.0074,115.1818
2019-06,99.62453,99.83823,0.1851739,114.9042,101.2366,102.8736,115.3373
2019-07,99.52934,99.79704,0.175539,114.9419,101.1752,102.7305,115.4855
2019-08,99.45362,99.76427,0.1909716,114.9948,101.113,102.5856,115.6266
2019-09,99.38342,99.73389,0.2106799,115.0472,101.047,102.4319,115.7609
2019-10,99.29827,99.69704,0.2074936,115.0755,100.9647,102.2402,115.8887
2019-11,99.19431,99.65205,0.1785748,115.0756,100.8519,101.9775,116.0103
2019-12,99.06976,99.59816,0.1258449,115.0457,100.7011,101.6261,116.126
2020-01,98.93842,99.54132,0.06556984,115.0022,100.5198,101.2037,116.2361
2020-02,98.81133,99.48632,0.01221602,114.9583,100.3216,100.7421,116.3412
2020-03,97.12729,98.75755,-1.600027,113.0965,100.1179,100.2675,116.4415
2020-04,94.50455,97.62256,-4.16017,110.1333,97.14197,93.33496,116.5375
2020-05,94.31683,97.54132,-4.262863,110.0013,95.67325,89.91354,116.6296
2020-06,94.64592,97.68373,-3.859966,110.469,96.32384,91.42912,116.7182
2020-07,95.8233,98.19324,-2.624682,111.9251,96.92415,92.82755,116.8036
2020-08,95.85994,98.2091,-2.563276,112.0472,97.59401,94.38802,116.8864
2020-09,95.32104,97.97589,-3.088454,111.494,98.03037,95.40454,116.9668
2020-10,95.17088,97.91091,-3.200029,111.393,98.40926,96.28718,117.0453
2020-11,95.05418,97.8604,-3.255334,111.3295,98.62894,96.79891,117.1222
2020-12,95.06234,97.86394,-3.159481,111.4109,98.53813,96.58738,117.1977
2021-01,95.09619,97.87859,-3.026722,111.5214,98.47583,96.44225,117.2722
2021-02,95.1714,97.91113,-2.851894,111.6798,98.44669,96.37437,117.346
2021-03,95.33174,97.98052,-1.024593,111.9377,98.4502,96.38254,117.4191
2021-04,95.62276,98.10646,2.011897,112.349,98.47425,96.43856,117.4919
2021-05,96.19376,98.35356,2.807552,113.0897,98.50292,96.50536,117.5645
2021-06,96.85027,98.63766,3.134487,113.9316,98.52392,96.55428,117.6369
2021-07,97.96967,99.12209,3.032586,115.3193,98.53589,96.58216,117.7092
2021-08,98.6249,99.40564,3.672295,116.1619,98.54312,96.59901,117.7815
2021-09,98.99069,99.56394,,,,,
2021-10,99.47176,99.77213,,,,,
2021-11,99.6884,99.86588,,,,,
2021-12,99.8479,99.9349,,,,,
2022-01,100.1185,100.052,,,,,
